IUPAC,DSL (0.1ug/ml),DSL (1ug/ml),DSL (10ug/ml),DSL (100ug/ml)
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,11.3923745494885,6.92585291564632,3.6984286866181435,4.0232869210592765
Glc(a1-4)Glc(b1-Sp8,5.136218349784872,11.324046594268616,4.243307466273608,4.912534659758988
Glc(a1-4)Glc(a1-Sp8,7.856675162985077,3.0337109233851973,2.7224782072895763,9.757907288408033
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,3.5778714737256765,6.441670673758992,3.377294631802207,1.0634057218044854
Glc(b1-4)Glc(b1-Sp8,7.373291173553362,10.15773569436942,4.245007611300599,17.893997870305565
Glc(b1-6)Glc(b1-Sp8,3.6142172692253385,1.7844405229651112,4.603550485132826,11.34484206603747
G-ol(a1-Sp8,2.532534079237632,7.571123934342035,3.1591767841216702,9.925855838289213
GlcA(a1-Sp8,5.047793908233581,2.700889671324396,2.812232198064969,4.21210785029301
GlcA(b1-Sp8,28.008609772993626,14.142962303179864,9.278062579906786,10.624965796023352
GlcA(b1-3)Gal(b1-Sp8,17.68152665637218,5.4229241453911845,10.839591047790195,14.363803787298124
GlcA(b1-6)Gal(b1-Sp8,5.467822709497817,10.323715207674347,10.475514782696836,3.7161318477685934
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,11.198963818883724,8.638842219109378,8.397315857810353,12.026669471082453
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,7.150365687792943,2.4906068783531508,18.056998975904968,28.11748516260026
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,9.137534736596082,5.667074367490398,1.7365658128904946,9.698426611569527
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,1.974135356723711,2.780201326492985,4.787345502032763,7.4168517428780625
Man(a1-2)Man(a1-3)Man(a1-Sp9,11.676523906397257,4.141309581521285,12.150438930720432,7.1200154281199834
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.72398672577834,8.828825945730271,16.966123842135133,39.071971560559454
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.467518238345625,15.636747824995465,50.21562900495568,65.7343203660711
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,12.689424950294859,14.998497935543414,24.600669311558704,18.76160612723051
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,5.327701743012646,7.787894374551235,10.15263638240498,14.855675952168362
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,2.7768662499299492,4.8860481492374435,3.8825162162142552,3.1360609842072034
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,10.645691403881033,14.835274364387988,204.89698324164192,208.16187623979752
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.610414104145971,1.4788575444128018,46.16409396489857,53.6497867571085
Man(b1-4)GlcNAc(b1-Sp0,5.379239051823844,4.885767067974075,10.340588574318833,57.135453478400756
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1.526872755012679,6.675269175096988,2.2336983875775718,33.78640654844287
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,11.041526573010637,3.9186663874120895,8.207477138713202,15.356030408170824
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,3.562594186825105,4.137713116666451,3.2322213017263133,7.889943382559853
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,2.976769137280664,5.478710277899954,147.1120036043812,87.26938515802807
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,4.431798312479935,3.377563454622274,4.988948834507458,8.114036044821754
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,2.174872623090069,10.38685460614361,6.334292531661768,8.78119697459672
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,11.330947635973205,7.529721715253934,3.7057971192668773,9.435545205012447
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,3.497703987379922,10.881512127878487,9.908836167448394,4.537846261902955
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,11.386455758048678,10.012406969813338,16.14225069279891,10.523372680372011
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,2.8460580356872542,2.61298167935917,3.6203730667570695,2.94818639505714
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,5.013866333396479,3.1711780234901186,2.310762727614701,5.944429566899861
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,9.157401859834474,5.217274739028027,1.0254096104321746,2.5020459161787327
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,7.096428544638964,7.970828460915048,8.165470939011009,2.4506497546568995
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,5.740342985905397,2.6945950468793383,19.986063060209407,20.489026805178707
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,9.915580254327024,3.846793935539049,8.17704128943756,40.088816250005046
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,4.996288792277056,3.4771895072265844,1.0941587910353792,10.547678965061463
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,5.479088934302857,3.6475855085933184,5.4387127006305445,4.062317000083408
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,4.0169335821411485,3.946472538440712,4.056739515403157,2.0592515622591225
Neu5Ac(a2-3)GalNAc(a1-Sp8,6.517046968272263,3.6326480396537213,10.195276017842767,6.221578057588498
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,13.843386976308706,2.467299974162036,4.553551314724948,84.25873972332667
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,20.244419728573774,5.113107712129018,6.182467828195024,11.34710636370203
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,4.573396975626177,3.740960510684391,3.8063754855067473,10.677121302540623
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,18.130233648981648,1.3125193519208271,8.121318728301869,31.16859470443232
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,6.182713288947933,10.654422312667482,11.16134061198146,6.738816511821637
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,1.7443842571711856,9.804922152674136,10.685817752633623,8.649377685273084
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,3.482711061323724,7.558756951322532,3.704656703393718,3.677493768859443
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,4.984664547305731,5.800218718289853,9.377687413705296,4.419081800083949
Neu5Ac(a2-3)Gal(b1-Sp8,6.134737217137612,2.1028041823162367,12.568701908576982,2.899039349508648
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,5.876233589851582,21.571798526529196,5.7197069868860675,11.06034955219168
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.120506360621635,1.9300735348685585,19.314254840466862,38.38092177753685
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,4.853285184971782,6.506284227319522,5.144350628521219,12.788256564096873
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,14.449330846415233,3.435518472758758,10.018964122561114,14.113741524102213
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,11.703898332037351,11.557615028016519,6.336896826457462,8.112859826431942
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,9.467205153405443,4.324248617101011,7.79119591034222,48.21801307715932
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,3.7338773667596494,5.45714768988037,18.98558137297881,7.845255852371329
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.881255941262952,2.6453165191837797,14.068865691424218,12.713588818366745
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.153395042778754,2.617153803912424,3.2907568606375825,7.838502524664182
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,3.5496254201441224,3.007389795570237,9.593808585749457,5.179054155200541
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,3.8738308321135193,0.6859297461596627,6.651390094496535,2.5667676694953654
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,10.492050462771006,11.938467011025045,23.342847999976325,21.61446242794616
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.460975787271595,15.43892460957048,77.97057175516927,205.45197547905116
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,11.091975346280744,5.941184807482988,29.359347850727247,40.17401076575226
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,8.185740741629111,9.788285075708274,8.253972355730575,87.04084261174374
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.446998060892144,9.612480149264238,45.98442405274165,99.55293629698488
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,3.93163840699184,5.783331090873724,2.9932944019368835,3.155382426373496
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,7.619497349727228,5.1029094905912915,0.7650051285231148,16.89314313866231
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,15.840067562224386,2.5368289115875875,8.096264865973717,2.4427854654062378
Neu5Ac(a2-6)GalNAc(a1-Sp8,10.614972054092586,3.4319283135238523,2.177702126095308,6.509747858404348
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,1.714672309558495,4.594772206540823,20.213470822696433,6.1408564728383
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,3.9869104404287743,3.5030675181427293,5.553808242023362,15.348350264089188
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,7.1519556612160295,2.8524742211806267,4.521963932481845,4.117662391353456
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,7.498570834943595,5.7628051713119675,4.12339359943159,4.430173261754738
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.232271243761071,8.502670219995597,3.802699675230752,4.978276212036994
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.199935806795992,22.475122335150925,35.621543673024995,270.76508748821806
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,7.905352967451861,5.845854229779709,4.100515930140179,5.7687089722629175
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,7.1671583910570815,4.4819381413067285,10.423313831462943,12.282445899466982
Neu5Ac(a2-6)Gal(b1-Sp8,1.1791753629832449,8.784009738534369,4.4802227664109155,8.341090614292192
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,9.869676543669836,3.751543592865034,9.009366140254633,4.4779107534466736
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,3.261837214924539,1.6282426201276028,3.2637274542818893,3.340426864938069
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,4.827712685717051,4.882541016298101,4.62812989761163,6.981970759511008
Neu5Ac(b2-6)GalNAc(a1-Sp8,5.484286810212121,2.35563010112652,1.5728744185937629,10.249884157719373
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,6.791112681230269,3.4897019500238136,4.290320818617957,3.978954522128478
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,7.204974924083128,4.539509802739351,13.371487355906474,7.113937446250615
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,7.835833857350472,2.9723160178554378,6.711458304211294,11.411881773105314
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.571674798419068,2.2028148598251893,3.6351065911698734,7.833225105493482
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,11.308529529371473,9.376141249424746,11.440585386650955,47.87427907490849
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,6.70882399282219,4.532308571706769,4.183983447226662,16.594999113061142
Neu5Gc(a2-6)GalNAc(a1-Sp0,4.527361064314031,15.416491272092367,7.934354601929924,4.098686209831955
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,11.984428978852792,0.5327916188967851,3.682574194319333,12.373128300575411
Neu5Gc(a1-Sp8,4.599563026708793,6.363218581032717,2.3682347538127746,12.790240370167663
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,1.7680147159549662,6.846077560423438,10.530794197653533,7.833073091865036
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,6.683016042364407,8.001632028738468,8.214989955917982,8.516877499950711
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,8.984367199892265,5.942920227393827,5.67634886311907,25.843998058479013
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,16.550041530058678,3.3608382023685586,9.799200388126906,21.84156806845988
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,5.9568883630633875,6.092996896711277,4.520721948612483,6.075910819718037
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,1.824115406619508,6.6307231588392135,4.09138309132743,4.4248749628285164
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,3.4759205729082385,4.091033861588862,2.9348531621417284,3.0218208644237468
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,6.317957876495115,4.025535963798276,2.47286087356321,2.7548444183232337
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,11.100016865565266,28.786981136502195,74.32009158055804,83.71117707639281
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,7.7476548096289575,1.3873880303169237,6.825615137297149,6.3785758506503605
(6P)Glc(b1-Sp10,15.658817814333876,5.716350292144456,12.708481797701097,15.096507612579362
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,4.56017760207867,14.415651227976706,13.688109416205005,19.918657538160065
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,22.12221667892182,11.920698310746456,11.199396139375851,81.88274942226836
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.275463055813635,3.346324916855303,4.703030496038345,49.07247351665205
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,20.00677977209644,19.343709664039842,315.5064811228831,632.7181092859403
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,8.549835361377818,5.503667916944119,13.773411311018775,11.477051988025279
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,4.963344030909667,0.6230544405052842,19.86830062610204,20.954277031253927
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,10.390720667138543,3.2101923819557374,18.969772665546085,47.88502628702469
GalNAc(b1-3)Gal(b1-Sp8,8.407871663853662,6.159269185747602,4.753548342992498,17.646699760082615
GlcA(b1-3)GlcNAc(b1-Sp8,11.128617197567728,2.417049725560761,9.647158257357454,15.5076172163607
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.313136486271984,4.4765802657646265,9.73065275816582,29.03372926333559
GlcNAc(b1-3)Ma(n1-Sp10,8.490326987224924,3.4674147760495364,10.822401457008814,7.702800218535247
GlcNAc(b1-4)GlcNAc(b1-Sp10,3.2664669827149124,4.262886405946095,18.425617963947147,27.67326753059865
GlcNAc(b1-4)GlcNAc(b1-Sp12,8.652938576913241,4.880136287287481,7.749100392948858,61.955876199618864
MurNAc(b1-4)GlcNAc(b1-Sp10,11.875236652062984,10.18612143961086,3.0327748233534697,4.340471658990537
Man(a1-6)Man(b1-Sp10,3.3400265411869614,13.37864259466681,8.201543980657945,19.98412156077501
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,6.957381874131968,4.5926174476000075,10.52862797487561,8.035380508102897
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,8.00022141042567,10.332944035906065,1.0463095924884458,3.2476154302041333
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,3.1688119177382528,4.316626994444468,7.433244518770608,8.616461874033137
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,7.362576423372457,8.965183113021164,5.255191176034099,9.850346962586313
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.075135214619072,3.1054663900934414,7.624060739253931,12.764214274160025
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.541163670428481,6.63469922779724,6.973613820442507,67.29489652355382
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.6885448339543485,6.904100441223316,9.215308657156667,43.00248907767807
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,11.018000315052634,8.560533480844908,4.826372761798795,11.882550531346366
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,8.055826326899473,4.533629184494469,3.395897340910057,7.572220385505612
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,4.6601678861031015,1.1337724433647796,6.187853419603598,9.495640950457217
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,11.882878097077322,3.3862814935166443,10.989960143998108,34.39602074450799
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.0372799135630166,1.817148991323129,3.508471208731806,22.086431197513576
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,11.83284570535198,2.054731873830101,8.339883141217667,20.897020779906505
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,17.999771679014895,3.4585069364057506,2.7818154915750104,8.80617154665786
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",13.452596461247408,6.7368810399669785,31.594009664438964,59.071294802206246
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",3.8030667496771633,6.660425748904245,4.847006578205421,6.551985171622926
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,12.604695966550192,9.421726117640723,5.2137963750035325,3.6399618102392175
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,6.518173728123548,5.368990759599671,17.44941250250276,4.704469369298377
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.977231386148328,38.176447871200665,79.00958651319944,192.5691811314793
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,7.331174352664562,4.315083477755674,8.669890017901032,7.81243774609863
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,3.775674114644958,4.209722459082074,4.544527439312781,23.00287231296707
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.424939458956332,17.032135490595408,50.11648400689458,213.2107662747653
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,14.671647083717856,31.80160654987941,28.406785655116447,274.81859391475933
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,17.548291826176893,7.207644733371643,10.613728431729342,16.751756117568654
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.0494168247569835,51.60223192320926,183.22808004773387,985.6053958421768
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,14.323551417479072,29.18746925552977,77.21733225264502,113.48967013372072
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,8.230686973556141,2.452526332002709,21.088524908584766,6.863938162357434
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,9.080853781583537,16.415134024100027,14.028975951223234,21.591204829281594
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,18.500568226048266,14.243867132295918,14.047968611629749,37.68012240022362
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,26.42723006110363,23.90504071097423,165.71800370220345,428.3661997071074
GlcNAc(a1-4)Gal(b1-3)GalNAc(a1-Sp14,10.552949821219027,7.193388800141423,4.226161924153719,6.153042718579695
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,8.6383056387909,13.491930133571193,5.474007235030519,28.184302699730228
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,6.845765771811074,15.152546558994631,5.409123629803639,36.2957538468802
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,1.4408730432160417,6.153475500614812,4.724291578991852,18.538195320382908
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,16.507993643358557,5.442253442585457,18.852117379996663,113.01691802137323
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,2.2311918093252348,7.655167958531909,55.098020011158454,215.31146440134663
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,9.866461382211293,6.165770222972959,4.461769341117174,32.656236519984496
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.3095779887069137,4.412433419611002,13.432650475954654,5.534914839074782
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,3.7794296698267456,8.07726251667812,5.279655295171583,12.098687847138624
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,6.34022829925442,8.489207342070682,9.300797632819815,21.475201959061984
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,8.366148650165531,2.9543154565257024,6.273727629036298,5.44887204742107
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.811800839488503,1.8473068198506344,12.776824226439581,9.722264610333092
KDN(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp0,9.492541923487439,2.4373336975747444,12.2895703950884,7.9837425576396654
