IUPAC,WFL (0.1ug/ml),WFL (1ug/ml),WFL (10ug/ml),WFL (100ug/ml)
GlcNAc(b1-6)GalNAc(a1-Sp14,6.155659577440367,5.598728239743377,7.746881428194183,10.471584221597038
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,9.194516181942374,21.82011294142784,7.124433144877804,7.498921704929748
Glc(a1-4)Glc(b1-Sp8,20.7476779552757,8.10739849376277,4.209850016627672,11.443994473776774
Glc(a1-4)Glc(a1-Sp8,5.0799132984727216,10.037663055172091,5.460815697311166,4.940245474332894
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,5.370946097290496,6.947045960874307,4.481913023103714,6.490230834621109
Glc(b1-4)Glc(b1-Sp8,7.261881105413853,4.571394972361649,11.788335402245453,11.693028589256365
Glc(b1-6)Glc(b1-Sp8,4.199381854015344,16.302860790466607,16.884652478187597,8.679823826553166
G-ol(a1-Sp8,13.465190112378654,6.917077033448932,6.8995072217151865,5.104225659849561
GlcA(a1-Sp8,7.709913939154358,5.0294291080930185,4.392310227735137,8.153629879998245
GlcA(b1-Sp8,16.54237715673997,20.57286913388595,12.861521267978652,28.03715795028388
GlcA(b1-3)Gal(b1-Sp8,9.702164050827355,7.699416629632839,12.633907677720268,4.943845801263087
GlcA(b1-6)Gal(b1-Sp8,5.071313348219898,100.1584189455385,19.094392143833748,4.2940421138867935
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,11.410724447750894,1.0873186205064251,4.234717876868145,5.040735567024586
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,15.506122276163495,4.692074545088415,6.5707375371795225,12.72964788394269
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,3.962833223423192,2.724518652288266,6.634361931326432,2.2921631457351936
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,5.6334392343103055,6.709155365307411,6.140013756431389,6.746504304391029
Man(a1-2)Man(a1-3)Man(a1-Sp9,1.6779342031200088,6.637580754750433,13.124540120292465,7.011574525264107
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.697508717749583,2.42996301892299,46.728122371107176,9.915571989006322
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.008608614411278,3.1534521380015703,4.394000326486864,23.53240020870162
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,14.605308517424964,22.737874144768554,27.00870533889645,22.46233828988349
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,4.794520698585696,5.217499582814233,21.365338505548337,5.715978899759863
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,6.510590346696676,8.978889662749712,14.174987646173346,7.851146814319625
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,11.16859674873395,43.44806614173604,31.96987249451963,19.642020692383284
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.7571493019663027,10.650273578489275,4.209381210562111,5.504214643572094
Man(b1-4)GlcNAc(b1-Sp0,8.579309848117148,7.783956186231181,6.7783605699805225,4.0993912803203525
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.58222017383466,4.741723271835534,12.517964806495767,12.079772705919044
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,10.564161198244767,3.637063740963763,15.45795609527124,4.264529972537029
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,9.542992099965293,9.760464563567998,13.044848241451485,5.6707345326685825
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,23.420637138074042,16.066734807955445,75.25490776983746,38.8319628106681
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,6.581206008716539,9.022597582366943,13.147407827907882,24.086284744971234
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,9.09207155768145,7.665512287077321,3.4132313648506165,2.097658881348448
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,5.606118271139132,5.489884143889872,4.608973046135116,5.5582117909749815
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,21.382479052622603,219.2202413177597,1168.6883424027271,2897.931037988265
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,21.047640627613166,154.0725076475449,2862.143894911137,1354.4645277148388
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,4.1000036361772505,3.7352954001881407,1.6222280981723964,6.489777420618264
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,43.813628724738024,614.8405339721368,2848.019673519448,1175.5240227517447
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,8.081960580360434,10.139280250055561,4.4849924938621655,8.358543108700225
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,9.273661270142084,5.247571077730468,0.7079885356887263,7.247795283337313
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,30.602335003775874,476.42549996423577,825.5648861216995,619.1516572497012
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,15.97940949021317,291.66840096160166,2302.709128271217,1186.4722985451115
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,36.56309345541185,113.23418303113236,1581.8535581808792,2247.3074301313713
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,8.42849146110975,2.7597322724919,13.041521988984515,4.370895835714518
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,4.942584888497106,4.616108289096637,1.6778355392191089,8.543970133180151
Neu5Ac(a2-3)GalNAc(a1-Sp8,4.380433245981497,7.565372121493215,5.492746127014551,1.4673440936490232
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,3.4010690127027345,2.111291504427244,3.654653612405237,8.439399993087974
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,12.258781567342556,2.8446923399845065,16.35398740559928,7.198420859697866
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,12.364892369493823,9.358217800904544,5.704173781247087,3.4859853881889236
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.7797415411928768,11.66153169513622,8.563257321253397,48.84796055445066
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,10.293326245032134,5.9173029179263725,8.721863246032925,9.11956643377304
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,8.870605113895369,7.089246761116452,3.2185368801936503,5.534521426163846
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,2.4832952657037546,2.9465073165812217,2.429678803189159,5.519157033158834
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,6.108850394509593,6.3108871655127325,5.9786604491864646,18.143876694608746
Neu5Ac(a2-3)Gal(b1-Sp8,3.9316524388607936,7.831027678195663,12.839576719658627,4.526888973953287
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,8.467670310658058,4.374258015938235,9.036684073818233,12.129268721670739
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.788364002246232,3.5785736790887364,1.8874942198586881,4.69034088197933
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,5.755781898447863,11.056747092160512,2.48028621517088,1.5317503049344103
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,5.393100906636798,3.086088683511867,4.893743663342007,5.82483894884657
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,5.677465554570392,1.5848144423454331,2.8918680956260787,7.452154321402638
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,3.910781694239655,5.2481750824294435,0.3687921320563284,3.6990988671792513
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,5.493545052149852,5.059374514041567,2.3461722457370136,3.4004608436455603
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.482044584520148,5.394800535314844,3.631248370280752,23.851463948781014
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.367430873005219,2.964639374359047,3.6487339635367615,1.0133208882185345
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,5.603333464034303,3.307703696297478,4.9929705910743545,12.896014716796556
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,3.0236181652395646,2.657386165012523,7.973185654586246,8.713648752962216
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,8.465524305233552,6.746455630922062,33.85429385866981,11.235416146276018
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.89358754488017,10.65829959808318,4.924936577848831,8.222939089472003
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,6.321310225143199,4.9683413317893805,16.064156578544672,4.299134535674983
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,7.061548631851236,5.63191558079191,5.771731187145388,5.933906232477331
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.376830066383665,4.6464450485469735,7.184524999550541,1.2907008767849284
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,3.377077810277217,4.8990232108043745,7.571071697586809,7.602010573251821
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,20.55143112719487,4.5018787917749705,6.835143181809242,7.634872936019738
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,4.684626090023974,9.2282036946526,8.233608578816865,19.974559218665988
Neu5Ac(a2-6)GalNAc(a1-Sp8,8.413523359251268,11.586982120897574,2.1540364425499643,5.376473880636508
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,1.7117636935336702,6.007160819388806,5.248333281147455,6.516059215507494
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,13.060565321193664,5.2449346856435355,3.725037497238562,14.356021565037905
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,5.170743666050368,8.552007913301217,6.9152829083487255,7.553855607127613
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,8.613036778628075,2.3401275050731782,3.8872381501309268,3.673331417119888
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.901083254862856,8.439809606462294,9.19407282161543,12.648066214511475
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.6712356471175576,11.979235386666653,2.53674446617444,3.7312909583458285
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,6.396372918237858,2.7539732029342314,4.481695767229186,2.5219932566655787
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,10.530702769006764,2.156073205892295,9.26183985623268,5.646351684864007
Neu5Ac(a2-6)Gal(b1-Sp8,10.769998434965846,8.185031258136204,6.57487050081596,4.567352387233403
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,6.222718667913567,2.734953690040601,8.415611663796836,6.863049174868758
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,1.4839838060661723,8.411974747346784,4.6811533229892435,12.172264296444604
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,8.232077722543684,1.5513303688554931,18.9504100097245,5.9654837152293565
Neu5Ac(b2-6)GalNAc(a1-Sp8,11.220267156467354,3.1370675383230133,2.312855197946181,6.7736099272593675
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,11.507918173262258,3.3212884658417283,3.5750286469714694,6.077948050877588
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,5.660920708020908,13.063264803607352,5.3158701102610335,8.478293385070684
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,4.281959765107561,3.329838487950028,7.630140498651824,10.394584753731149
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.188745641497783,57.37895383425357,358.55366132809417,215.9713412124665
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,4.618009158717639,2.47414734049935,4.001467054614672,5.9530910475147305
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,18.464035842325128,4.206889651115972,7.168333718689443,23.60415068857947
Neu5Gc(a2-6)GalNAc(a1-Sp0,8.52817157401474,4.8313887779119264,5.419673932688816,59.61865959789771
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,20.698393162493726,11.152475798374699,8.093338810147102,7.3657706430940815
Neu5Gc(a1-Sp8,8.386532854324653,6.824749344054087,2.063962479269758,3.9936571647008776
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,4.69107582072954,3.21271119085319,14.70557607054775,5.106588133888086
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,4.762522733716521,20.67476538397712,247.14657873664882,1112.5261719000778
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,8.826387024664534,1.8231999476652867,25.76167248957253,37.38865312386457
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,7.194199620527638,5.727821660980191,140.06823926680718,2608.0719224857457
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,7.116325710411706,1.840311557635468,2.6389306816398204,10.584745176589443
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,12.155208278587143,26.47765774275562,90.69391619097988,105.0806891738504
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,8.142301885984088,6.2948653178602605,4.457246503074144,5.606197667462918
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,5.590737126116136,5.3520474178112405,8.220000386455794,6.2413732636869845
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,0.18769473443151705,7.208845040816174,2.8486957395739543,6.18576911163842
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,2.8125015253329138,4.720803149447491,3.745158566625274,2.304282172210394
(6P)Glc(b1-Sp10,2.3929906649420865,25.993803865969664,41.49934343676418,1.5176705274861235
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,16.44203253858841,7.375525577204652,8.180811332423913,6.007361723405122
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,3.8421376432918217,36.35739446333443,117.93345408922994,154.4319711463246
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.972079340483713,42.606304929043546,464.85122069183967,699.4713438986631
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,4.571514924234634,91.1720008233468,2561.724677089866,1329.7876063184124
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,25.324871968004746,31.31341914472764,460.62757677214137,2849.7319513485
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,12.970369630398615,27.749139305871548,165.76191292160613,332.50255530516097
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,15.680852494762512,52.10428635093341,408.5411074916565,694.5715685067363
GalNAc(b1-3)Gal(b1-Sp8,34.57761167856071,150.3364600418999,867.6561327043712,470.6928394630886
GlcA(b1-3)GlcNAc(b1-Sp8,7.896226630486232,9.216612645064712,11.72096066796575,2.447894768129
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.3498516358937462,4.439702811750646,5.685587780446861,4.38941546639945
GlcNAc(b1-3)Ma(n1-Sp10,15.391949549764648,7.286588014233179,9.117970056021242,9.843631093715707
GlcNAc(b1-4)GlcNAc(b1-Sp10,2.3325042779524963,11.805262627708313,6.883795601507456,2.2182814540014206
GlcNAc(b1-4)GlcNAc(b1-Sp12,4.653244767901213,15.682346222105913,4.558126508044103,8.095876154921916
MurNAc(b1-4)GlcNAc(b1-Sp10,9.571155129519807,2.6071925315685243,6.9705938443220195,4.833549049008053
Man(a1-6)Man(b1-Sp10,8.460201304293339,7.4928921627433,10.71441975699882,18.609156013886444
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,4.577185457152306,14.621786368521045,6.99691731234787,2.386406973359743
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,5.0350209680960285,4.118847536528477,10.529484977750174,1.1482764021930159
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,3.538211153487971,1.3095619191164642,6.345594969937806,8.555157668136028
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,1.0128876488370593,3.0051547248020314,4.715369574416541,7.540049626439253
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.769913965844331,11.016951977899025,2.9395484035250483,3.4247914733357754
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.704001901600765,16.798042799361074,25.07338642717906,121.59868467353472
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.340947710144713,7.0631075093875415,5.280149369336061,8.624607403383648
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,3.0229188510444662,7.253210827626617,11.453262515509136,10.380853393467543
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,10.084890758786964,6.601204788710916,8.70283792659996,2.248396171162895
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,7.704735117445629,9.9195581404869,17.427555875944485,18.51901780332856
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,21.6959507348531,200.0653920953019,1476.7550805705523,2633.429529781253
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.695406277506348,4.259426494552994,5.336193250810922,6.228516039689287
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.794630930864956,13.105607689458738,7.012201152930985,4.5854459376015635
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,4.028109716624745,9.779695753617963,7.030510168484688,5.1056694869527135
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",20.602568467123245,3.964671452129864,4.931646626550486,19.2917203971678
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",2.279813875992218,2.5261605293409186,10.446967010253912,5.21719108229387
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,5.7344590491751415,4.115004406133727,3.599052830375418,23.481793426308645
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,6.131365064635552,3.83190773027396,14.480747861298466,46.95785345040806
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.029173007485785,1.7220000375048314,2.0197822479580982,4.766025264567952
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,7.934198602831082,10.112359922185986,5.530510747586212,5.256351460217758
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,19.441420034790834,81.84664456241909,506.4573459587635,1909.5082359430185
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,8.085251164259939,4.195514418201101,13.622124035186292,6.790681325352943
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,18.79981580069337,11.121762648968906,478.6861582219002,452.6706540033313
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,13.972722620401035,66.14468512022215,40.643283617796776,4.039952854819815
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.0274679211426765,1.96978547985984,5.0219100578531535,2.1349082548593645
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,2.416703239780729,1.8995778785474071,4.357971454989122,1.7699842850055647
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,1.7010459573940824,6.827574702813586,10.135806022380919,4.08275431377724
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,0.5690340499478429,3.2666132803460632,8.811467694809203,3.5698998700943867
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.979498265346449,7.269920217982683,5.441831251211921,5.857547835912228
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,18.946592554049577,2.683188877685157,2.888401416008516,2.2392047343867483
GlcNAc(a1-4)Gal(b1-3)GalNAc(a1-Sp14,3.855253832002085,19.50046188963653,3.2306522081462137,11.167661213036798
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,4.9671326184395985,1.3881791635088012,7.872508935534659,6.4910584252493075
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,10.157228852070496,3.3442439777175372,8.63689749968124,4.453038276184764
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,2.8706832152816943,1.6604841231801366,3.8376108777684417,4.184308033594084
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,5.343844409224506,12.242246594069238,11.079202827219419,13.875905789172828
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,30.97704300492809,23.166981234362332,508.5887105032289,1685.7765504889444
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,7.090711622491306,13.691977766560939,133.08865451352327,793.0202605309859
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.969630097011367,78.52314813914889,677.9385638736686,1477.852626803589
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,11.886988133669526,8.476328903629224,5.4070534979012885,13.679133883278814
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,31.79377169169028,56.364717852040044,495.3993677635868,499.14370702043874
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,45.37090742101887,57.991118468053635,584.6290599866252,1227.253825023068
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,37.02481029664431,32.18075210334199,96.9333974532405,1159.08901696037
