IUPAC,MPL (0.1ug/ml),MPL (0.5ug/ml),MPL (1ug/ml),MPL (10ug/ml),MPL (100ug/ml)
Gal(b1-4)GlcNAc(b1-Sp23,8.3825,2.8402249999999984,3.18705,7.979750000000001,1.6480999999999997
Gal(b1-4)Glc(b1-Sp0,18.086749999999995,14.8118,8.688099999999999,7.458875000000001,135.221025
Gal(b1-4)Glc(b1-Sp8,8.807675,3.3822750000000017,24.384225,4.794375,19.106175
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,3.897775000000003,3.8268250000000013,22.854125,6.139075000000003,5.449774999999999
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,-1.1050500000000003,-0.0066000000000006045,10.4329,9.348449999999998,3.3643249999999973
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,24.976474999999994,56.45967499999998,5721.569475,24622.89735,35949.61335
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,13.9795,-1.5332249999999965,6.388974999999998,20.002325000000006,26.546175
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,16.766800000000003,5.411049999999998,6.2089500000000015,18.325775000000007,38.07535
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,8.792925000000002,-3.49765,4.110400000000001,12.479675,11.602649999999995
GlcNAc(b1-3)GalNAc(a1-Sp8,78.876675,105.5068,16012.343250000002,31955.87885,33135.6341
GlcNAc(b1-3)GalNAc(a1-Sp14,2.268125,209.490575,2835.646275,6851.611999999999,27883.505225
GlcNAc(b1-3)Gal(b1-Sp8,9.1083,-1.0943999999999994,17.462249999999994,1447.3639,9456.5482
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.119075000000002,9.095900000000004,7.341000000000001,15.07875,4.786175
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,13.28905,1.85875,9.182,3.074425000000001,26.7628
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.842650000000003,-0.27995000000000125,8.863550000000005,10.78615,12.7461
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,13.54665,9.982024999999998,5.160274999999999,13.80615,5.259625
GlcNAc(b1-4)(a1-MDPLys,12.717825,-3.259275,8.68005,7.647274999999999,1.1740999999999984
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,9.943475000000003,-0.6595750000000002,4.887874999999998,10.683175,26.5944
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,6.5749,-2.5625,12.0564,6.782725000000003,17.523000000000003
