IUPAC,RCAI (Vector) (0.1 ug/ml),RCAI (Vector) (1 ug/ml),RCAI (Vector) (10 ug/ml),RCAI (Vector) (100ug/ml)
GlcNAc(b1-6)GalNAc(a1-Sp14,4.1559456865034505,25.459517705892768,5.0290591972223435,12.14112994659064
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,9.901036839139627,10.26868990832485,55.2644505889315,690.679574410853
Glc(a1-4)Glc(b1-Sp8,7.305260448642467,11.052866387013221,4.642010984027676,17.207992529321
Glc(a1-4)Glc(a1-Sp8,2.679718523153754,10.932660042429431,6.618186166100696,10.7525016135781
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,5.636314123239881,3.218957760285148,6.676206742542263,60.29066187878935
Glc(b1-4)Glc(b1-Sp8,8.146869308922698,10.363415924298325,16.15623683893871,23.656503091891327
Glc(b1-6)Glc(b1-Sp8,5.852613898293648,2.3750268159889623,20.110488481614926,48.130457084288146
G-ol(a1-Sp8,11.805075727273689,5.0852119519904635,7.083762445198167,60.37953443479408
GlcA(a1-Sp8,5.308276001600392,6.753133110083065,7.357237865021088,74.7925311492342
GlcA(b1-Sp8,32.253806831752385,21.015607763021432,9.107593983548382,65.21418642570565
GlcA(b1-3)Gal(b1-Sp8,2.8302480415445337,2.6250751092429057,22.349771196796766,26.65115236307807
GlcA(b1-6)Gal(b1-Sp8,2.5892670679492493,15.923486164023053,6.634862544670111,145.0027145719339
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,6.532825055568737,4.446578504123519,5.020755131119889,28.550470583789593
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,5.845081144788899,20.35234220712282,39.92097607795514,86.89845955433658
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,5.140746490864268,4.0520562577330175,5.8155306627311925,2.456478766445857
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,2.3209708967010623,8.873266967507893,15.644494175774208,25.90518639777245
Man(a1-2)Man(a1-3)Man(a1-Sp9,6.259148688852725,3.8091958827728014,4.128720266922912,17.92480313197336
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.457309616424091,6.016692407793507,4.922538640021019,14.456563292036837
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.912364427485211,3.6735156044085833,8.107285886575571,83.52971081080481
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,18.968199159118907,12.313280606591684,25.79032586512175,192.82845075103282
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,11.301776127376325,10.175088388969083,13.342738847371926,111.50460468772869
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,19.763816682935147,4.6491110817015295,18.287789231980256,56.26117683159347
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,17.801304302845296,25.810201781643638,10.673667709950424,483.63613563751375
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.5574766175210057,2.4905827176252044,14.116224237232606,324.31977856512106
Man(b1-4)GlcNAc(b1-Sp0,6.155414697646296,3.1508006351560853,10.14596771037639,64.95505380681837
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.825922693399672,4.511621096679111,3.3658103277665568,6.034735823753997
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,10.721098774962392,9.231217982657176,8.102477134391247,54.50499147242447
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,31.362658345814296,1060.8637038395855,3979.0783258464376,1700.4131477280594
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,1.935658118918032,5.000496424356265,44.183881983997885,808.2603864906371
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,13.975924831980414,278.02680379276484,2634.0249699402234,426.08768803110604
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,8.476612466467174,3.654214372018517,4.976325541668942,13.67626483032428
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,1.945746258508538,7.9473117930949915,2.250274647681924,11.670431764934873
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,9.094593706657088,10.651323201368001,2.9518350703418426,111.50212081314501
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,12.721005364094989,14.788322991327783,9.083595165415868,62.14166638045682
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,9.07810195006827,15.101507183804536,5.645654914105778,23.56721644041067
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,4.197423029570242,7.224347224951654,11.011905543357754,34.8339798730591
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,4.174677571881051,10.8193670438324,6.18755175735929,55.59466328251899
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,3.2277495906591023,8.328731691760357,5.422790348151032,6.5756180963592525
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,4.953815685829122,10.502115856142186,8.858655644575341,31.04780128345109
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,7.9997521586609155,3.13169499153414,16.365757099301387,36.733765593796704
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,4.203195833628665,1.4095569634936158,5.842634415156122,31.699880505282092
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,4.970070533620895,7.055803308565701,6.996032922247204,16.857202176196633
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,5.3436923196107315,6.0644384314762965,11.998128557683625,36.54513220228514
Neu5Ac(a2-3)GalNAc(a1-Sp8,4.816630021342723,9.814236136348054,4.3235100272618014,32.17710301362083
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,4.6235075648796915,3.807148777847625,8.812617704367602,33.49412816509786
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,19.58231213459397,5.682350358419787,27.19672603291028,28.314066294732427
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,7.158730583176039,14.64423473600903,1.8611262260165613,69.79795859359574
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.763825426680686,3.207374940144457,5.732914690553721,92.21333659021357
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,4.909105334987215,6.466460652216687,0.7986262934981976,21.52166434874404
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,8.497179354105299,7.989277239890558,4.733442198513324,29.80585850706759
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,5.539254684221209,18.275241286209237,6.983268035812462,25.357310934850005
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,10.89427432105967,11.147582723734322,6.164595813933527,37.76038907147503
Neu5Ac(a2-3)Gal(b1-Sp8,8.115283942608952,9.984520956794404,12.195746993795288,91.87856297943866
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,5.539641864702661,3.789165315629102,6.244467876982519,62.44542863121231
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.691513694421873,4.6511389238730185,14.988682158437635,18.185279642703684
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,25.914653402402806,134.11905702608294,1703.4656321463035,469.7341514730425
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,6.211181363745013,11.695817644639757,17.655356840158525,12.616195534411393
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,19.651544991743013,7.107766556145933,8.619003786594675,57.79202753669835
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,3.1818775474028933,7.095489649065804,6.089351073527187,17.23944755618638
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,10.211074056141204,4.9284365116298945,7.405144995823282,149.96646337157068
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.4413898320058647,8.490523306015964,9.25480369659454,9.11338821674825
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,0.6395858262709282,4.0893504003284775,5.633524355957527,23.32053144053898
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,6.470206235443096,7.97843922889475,9.152036332377977,28.8216582586198
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,7.578339372349326,3.392795255022028,6.225226239797762,11.833540142429912
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,9.441063514023902,2.8143418301028484,14.542517347534206,20.36174014901071
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.198385315540744,7.4055912145261376,39.526933727986886,176.85717153981014
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,6.274460238671263,7.030745012384293,3.236542887098853,45.34651594763565
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,9.581805525926024,2.1579338405057733,2.643595345358285,35.9162386322213
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,27.37499930630136,4.349557731540068,5.79249265594413,148.5393324051804
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,7.477309255061837,0.817750448894204,8.838878557590514,1801.9152413978568
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,10.31189674643645,11.401112038561564,15.241035946937249,51.11693303929074
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,7.0170392467193725,4.863641232228517,6.876501461741526,49.161025982131726
Neu5Ac(a2-6)GalNAc(a1-Sp8,4.758748292268316,4.170023307189072,79.31745799624953,4019.8128694499574
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,8.536807798537271,21.296580351001577,693.3622033970431,965.8928407835083
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,4.545066884729716,18.301011099025725,963.9821986516946,860.9514562534644
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,6.655659184984361,28.894361506356024,592.9355770823582,1135.0856893130506
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,8.581181573847111,165.96611504752715,1491.9515278893455,1412.761946975859
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,15.583098597519035,66.41658386810644,928.0898108837677,1916.8820831565968
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,15.054441407189465,58.54986992085674,994.5620232167848,4131.794114615902
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,4.335586955265308,13.725678376283135,8.645499115339348,41.53485638122703
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,17.21780141798501,5.209610794803536,231.78625692848323,2606.26438680761
Neu5Ac(a2-6)Gal(b1-Sp8,11.152239481078821,148.12712570533267,3757.375441767994,2736.568548967031
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,27.02063275441874,3.9349829337834135,9.803921739581204,162.226786630589
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,6.883960096243055,2.5012131496535717,5.941271368711133,19.29700780656595
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,6.906379646143607,2.9480607654298234,4.037058870844801,20.557451411005143
Neu5Ac(b2-6)GalNAc(a1-Sp8,3.543287415546001,8.923296067037112,3.7462916173864533,17.20706582645149
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,5.184632120025485,7.496186057978637,4.507153460888574,191.06128544990605
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,7.640619110168142,11.012518113000619,3.287784269078496,29.719222444348468
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,10.783508448552348,4.241826480322674,6.9276703849490415,17.43312565460264
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.830809438948705,3.9592688592718734,4.661541336207012,10.34479523931399
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,4.3324684291021285,7.533473354911765,2.218550020471333,14.230565499538894
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,8.579437380689178,1.5011559934486045,10.798774520711444,16.832307300842608
Neu5Gc(a2-6)GalNAc(a1-Sp0,23.431722239021763,3.5284410915681512,121.69484665349384,2435.352644366546
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,7.750129620152611,52.3583365290499,1659.623094990201,3211.115478982685
Neu5Gc(a1-Sp8,12.121672439890473,5.551097256323893,5.889379417788144,59.894569034985686
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,10.17852538419325,4.6195501487338415,12.260203522780529,268.2288353386363
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,15.117021791207213,12.349686896165949,42.34816757730643,876.0065645582898
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,5.297382090161778,19.917395297076386,8.718383691707663,641.6244324352408
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,9.630879142632821,14.949266121229252,82.28131686894406,760.8952491691235
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,11.593510254556199,8.231178962335832,17.322189482664516,30.79711309602195
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,12.242669925578491,180.9501252806841,1670.9661276684271,6100.187909403174
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,2.060397352251904,4.381706430528332,0.6480088547492037,19.997140940811214
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,4.9103907586362165,12.20764505583147,7.151667146139178,11.185662930845897
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,7.1020667139924845,2.2023883420429438,4.1514941992813394,29.786244174604594
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,119.01808454868936,4343.091062467912,969.9982626561864,1450.5106706626736
(6P)Glc(b1-Sp10,8.755170281610747,12.732003519837976,7.1278608326178166,74.07171115391604
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,4.096919389817988,6.364142985508763,20.108527850806645,202.93712947000333
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,10.356202696089923,22.082894349001236,1111.6921237423614,2020.201613315708
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,192.72746462673766,2914.244256309625,517.3031325654141,1186.7939836886846
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,53.44288884563032,3527.3777203292493,1630.015374161272,1202.1255034637745
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,46.646777073332736,351.6172499125225,2577.100500617385,2599.9708812584468
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,42.5134468406176,764.7850444190619,2696.7268739523693,985.239909229198
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,34.847457731219784,67.18485165584735,1185.2722330105514,3608.3710708946974
GalNAc(b1-3)Gal(b1-Sp8,11.210680800171476,3.0645476744809583,5.866371220780383,118.28346903435845
GlcA(b1-3)GlcNAc(b1-Sp8,8.08834597121068,19.71363771250756,8.96112240216964,9.371558329461473
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.306197680707366,21.606907203716133,523.1727349625995,2246.0392475133426
GlcNAc(b1-3)Ma(n1-Sp10,8.799857348086197,8.683591687967223,15.51995475581357,20.537961293074673
GlcNAc(b1-4)GlcNAc(b1-Sp10,9.363074213455038,3.262580574100815,10.91602071739056,7.243015198278963
GlcNAc(b1-4)GlcNAc(b1-Sp12,3.685472968742737,10.718351662569212,23.056004989951447,37.508890641261935
MurNAc(b1-4)GlcNAc(b1-Sp10,7.747086929076422,20.779685003928726,6.921887886985747,372.0366177412412
Man(a1-6)Man(b1-Sp10,14.446184145620153,8.124852233066557,15.29357519178124,46.79332105714092
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,3.1907897855912464,19.033095048537604,4.24049017646074,36.43053620717792
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,7.597429275967853,2.5579235854823072,3.9141284381072636,44.4070693798016
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,5.4088513071168745,6.268040437741817,17.09816771867186,13.931551095116234
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,7.2997754012823295,11.98676710738415,2.8550106308908885,5.5164120793470905
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.911989645789918,58.86173029855689,729.4796155911342,3726.7440968459887
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,68.44497229500054,2916.892209980111,5847.782130211441,3688.303521309535
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.845557625311695,36.838037539412774,1597.7103691650518,3379.926052907309
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,3.714083560808332,6.1007063585566295,7.273793930439607,167.26445080205576
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,3.864059854069727,3.924947481071135,3.3300890663764524,6.358725178838936
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,9.990816287429505,10.73175909951392,13.500252391313806,564.2249136581299
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,10.525531204765839,231.81889257305215,1452.7447970074554,1231.6004022513775
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.4487428254123835,2.5665792402859235,9.105474467776695,257.17568709176714
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,11.294535413788974,91.72903769148941,1194.4200670447126,3688.1895642009295
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,5.9330847479760935,52.90363602730133,80.26352768245447,2398.788075545249
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",14.3908057149927,18.611836738484463,10.735781157846263,52.19786280691162
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",10.644380821001283,9.050086772466132,6.3875484266265845,40.556265490581175
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,18.77006045816935,53.95266840940569,2185.2634253767933,1712.9331618943866
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,2.9857287020926755,14.58122439151916,12.154098739211395,15.585400861703803
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.407424683633308,89.8599767539208,1993.1308182667835,1764.5721402892907
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,37.50919297181249,11.995447394880006,44.481167755682144,841.5013438042603
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,6.391996466610934,3.631239388051028,11.391596529898695,62.85593089573287
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,11.041698501891208,1.7177607931548706,22.45812667393476,279.31411418201543
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,11.824303157057464,47.848689341889475,1490.5497441091034,762.4063204079532
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,5.8346651108553855,6.705314842409225,11.531788446001485,193.0857923440518
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.703141005310525,9.60050077699944,5.930854069117423,69.73861739184872
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,10.90709322088918,6.6092946976209115,4.535009474815531,12.07445852957804
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,8.464426442667769,8.583736027463026,3.3851157088790935,7.322152758752017
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,7.599293418634387,5.954915377722287,2.327080880094204,28.48636032846829
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.270123560544105,5.762562455120697,15.176780579666175,78.64935834968223
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,11.251034452884767,6.922730826535632,10.963379229811704,4.3430820902326515
GlcNAc(a1-4)Gal(b1-3)GalNAc(a1-Sp14,11.01603180532051,6.227022099955428,8.706468910911402,44.39961842467411
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,8.88736680401831,14.90520929773094,306.49217542034785,1553.075173325425
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,4.819732500875959,84.52338210177437,989.168687268495,14204.094901680093
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,6.002366775697727,14.623990729021545,277.69291045640483,2357.6471019290907
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,6.430726554791442,53.37812430508914,836.8816119806737,4216.370027712156
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,43.77933305327333,1143.2070739955698,5198.712462123221,3790.7561261123096
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,29.50930041477039,101.4705833672307,4285.0601575180735,6284.2280859315915
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,41.1982942427629,520.1594166031432,5858.053080288553,562.0626404409064
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,9.326820599888258,3.39656782784722,16.109879739748735,48.809756722700136
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,215.92836764955024,514.5664175810853,2700.691672524611,1819.1300655480484
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,26.289586735863672,167.30425807338682,431.3900420604203,13925.186863758301
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,15.63394956422301,125.77209642128908,3295.3167419350816,1903.175755498495
