IUPAC,GNL (0.1ug/ml),GNL (1ug/ml),GNL (10 ug/ml),GNL (100ug/ml)
Glc(a1-4)Glc(b1-Sp8,4.005899999999997,4.922899999999997,-1.0930750000000011,8.883149999999997
Glc(a1-4)Glc(a1-Sp8,2.177699999999998,4.886724999999995,6.041399999999999,11.893249999999995
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,9.699750000000002,-0.8305249999999997,13.940674999999995,14.949200000000005
Glc(b1-4)Glc(b1-Sp8,3.5527500000000014,2.249125,8.198924999999997,7.754724999999999
Glc(b1-6)Glc(b1-Sp8,11.419025,7.4623500000000025,-6.882950000000001,1.0955249999999994
G-ol(a1-Sp8,24.571675,0.3875999999999991,4.157200000000001,0.8437750000000008
GlcA(a1-Sp8,18.75955000000001,29.406849999999995,5.724275000000002,15.72165
GlcA(b1-Sp8,43.60662500000001,8.255,24.158925,21.856375
GlcA(b1-3)Gal(b1-Sp8,27.3121,20.537300000000005,5.063049999999997,12.7867
GlcA(b1-6)Gal(b1-Sp8,4.9442250000000065,11.658175,29.984475000000003,4.016000000000002
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,4.416274999999999,-4.258125,11.034400000000005,-0.7921000000000014
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,-6.755299999999999,0.6053749999999987,8.470549999999998,-1.932725
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,6.5820250000000025,-3.366449999999997,10.639124999999998,271.09337500000004
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,8.135649999999998,13.373174999999998,381.235625,789.8279750000003
Man(a1-2)Man(a1-3)Man(a1-Sp9,15.5545,-0.8690249999999988,20.137925000000006,98.733775
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,490.233075,1236.062575,2826.836225,1806.5837750000005
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.660899999999998,229.68780000000007,740.965,2221.3835
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.896125000000002,-1.609375,13.74575,6.435200000000003
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,187.260425,981.5992,2313.44875,4671.67995
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,2.832374999999999,-2.61045,12.63495,136.87740000000002
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,1127.932975,3085.40765,5174.19555,3562.2886499999995
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,950.8622,3404.928100000001,4975.366125000001,4096.24765
Man(b1-4)GlcNAc(b1-Sp0,-12.488000000000007,-6.01915,-1.3504249999999942,-3.449600000000004
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-0.7029999999999959,9.349325,-2.1475,-0.9766749999999992
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,3.05425,-4.808125,-1.142674999999997,-1.9001500000000016
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,-3.9045750000000012,-4.798450000000001,3.28625,12.713274999999998
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,-7.437775,-15.657550000000004,0.8902249999999992,-5.9407
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,5.949924999999999,3.792975000000002,-0.5531500000000005,0.5505999999999984
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,-1.374649999999999,-8.820425000000004,-0.9296249999999979,-3.669725
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,-12.572050000000011,-1.2223749999999995,1.18985,1.1039999999999992
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,-2.0138750000000023,10.1493,9.536224999999998,9.920949999999996
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,20.64590000000001,25.31502500000001,3.8649749999999976,8.969175000000002
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,-10.7642,4.061849999999996,-4.326599999999999,-1.99625
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,29.372550000000004,8.415074999999998,-4.804775000000003,-3.9608000000000025
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,2.8635250000000028,1.6155499999999972,-2.395425000000003,6.724850000000003
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,-4.14625,-2.1926499999999987,-10.3998,-5.080749999999998
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,-1.4648749999999993,-1.4605249999999987,4.162749999999999,3.156625
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,-7.84205,-2.42645,-3.504274999999999,-3.594650000000001
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,-13.7534,-3.176675000000005,-1.1868,-3.3847250000000004
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,4.701775000000003,-5.632950000000001,16.971200000000003,-9.720049999999997
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,-4.552749999999999,-8.150475,-10.475475,-4.4472000000000005
Neu5Ac(a2-3)GalNAc(a1-Sp8,-14.1269,-2.768775,-13.017824999999998,-6.5803249999999975
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,0.6192249999999984,5.355800000000002,-6.68075,5.004275000000002
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,10.911100000000005,35.81925000000001,13.662575,15.197625000000002
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,-8.306774999999998,252.14104999999995,-2.562725000000002,-7.659200000000002
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,10.454175,26.7534,14.889950000000002,38.92752500000001
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,1.1988249999999994,-5.793275,3.7142250000000026,-2.159700000000001
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,3.1297250000000005,-1.7881000000000018,2.2589749999999995,3.748825
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,3.8427750000000014,11.583925,-5.153600000000001,4.0528
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,9.36805,-7.310824999999999,-5.658899999999999,12.158600000000005
Neu5Ac(a2-3)Gal(b1-Sp8,22.487025,2.6411750000000005,0.8460000000000001,0.9440250000000016
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,-5.1064250000000015,2.0058499999999992,8.979250000000002,9.379175
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-8.165075000000002,3.3589749999999974,0.5405000000000015,0.20505000000000173
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,4.191950000000007,26.684375,10.47435,3.348825
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,-2.141475,-2.3611000000000004,1.913525,6.7912
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,-0.8760250000000003,-5.8680999999999965,0.6112749999999973,10.3646
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,0.011775000000003644,18.785975,5.858349999999998,-5.614875
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,2.146475,10.557799999999997,-2.5809250000000006,-2.9985
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.629350000000001,-4.1937000000000015,4.782300000000001,2.865025000000001
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-0.1967749999999988,-8.454375,2.4137999999999984,0.2868499999999976
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,-0.7246750000000004,-14.213425000000004,-4.858425,-3.4825
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,0.2274999999999956,-1.984574999999997,2.6533749999999987,-2.64245
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,-1.1100999999999974,0.3903999999999997,1.6012999999999984,5.141650000000002
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-0.3742249999999992,-2.9596,-8.793125,5.317950000000003
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,0.8629499999999943,-2.532050000000005,-4.354650000000001,3.5449
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,-12.317375000000002,-5.146300000000002,-8.527899999999995,-0.7427250000000027
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-9.115824999999996,-1.9732749999999992,-8.168899999999999,3.9825250000000008
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,3.599050000000004,10.075474999999997,10.017124999999991,10.286549999999998
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,3.7463000000000015,4.884874999999997,4.3469750000000005,13.741049999999996
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,3.4999499999999983,-0.9327500000000004,8.1976,4.097849999999998
Neu5Ac(a2-6)GalNAc(a1-Sp8,-0.1568499999999986,-3.179174999999999,5.515400000000001,4.217875000000001
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,-5.879775,-5.9560999999999975,1.8963499999999984,8.261000000000001
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,-6.676375000000002,-10.96455,-2.8864,-1.447775
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,-4.682100000000005,3.3164750000000005,-0.5591250000000034,-1.8317499999999995
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,17.818174999999997,-5.379175,-1.5614250000000016,-2.5021250000000013
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.701200000000004,21.081850000000006,17.827175000000004,9.488575
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-3.2833000000000023,6.783375,8.689525,-1.9678000000000004
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,5.218149999999994,3.3965,17.837275,-2.1853250000000024
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,5.973825000000005,4.901974999999995,0.9959249999999996,6.474049999999997
Neu5Ac(a2-6)Gal(b1-Sp8,24.235075,6.635450000000002,19.9936,-5.9452250000000015
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,-4.305275,14.533099999999996,13.179400000000005,1.2285000000000004
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,-4.8975,-8.38155,-3.500725000000001,0.2541750000000005
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,11.193475,12.887100000000006,18.126100000000005,-0.34224999999999994
Neu5Ac(b2-6)GalNAc(a1-Sp8,-4.497649999999998,-10.9568,-3.2283000000000013,-0.2040749999999996
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,-11.434550000000002,3.4176750000000062,-3.059775000000002,0.7617250000000002
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,4.247199999999999,0.3079249999999991,9.1363,12.889550000000002
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,11.64,-7.665650000000001,-4.149400000000002,-1.8398749999999973
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-5.8294,14.934299999999995,-4.685250000000004,4.008075000000002
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,2.212950000000001,0.2474000000000008,0.5944500000000019,7.132699999999998
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,16.0142,5.229200000000001,14.56145,1.87655
Neu5Gc(a2-6)GalNAc(a1-Sp0,-6.8629,-3.072725,3.9016,3.351799999999999
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,2.825975,-9.0695,4.613775,3.2712999999999983
Neu5Gc(a1-Sp8,1.6564500000000013,9.46955,-8.811175000000002,-2.1386000000000043
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,-1.3705750000000023,-5.164275,-6.648275,2.70125
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,-3.5710999999999995,1.7577250000000042,-2.1796500000000005,-0.05299999999999905
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,-8.501524999999996,1.6507249999999996,3.705399999999999,-3.465275
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,21.483675,1.0838749999999973,-0.5066000000000006,1.3859750000000002
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,13.50737500000001,4.250525000000003,5.178800000000002,-3.0689499999999987
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,6.387024999999998,14.511424999999996,0.23572499999999866,9.237750000000004
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,-21.1113,15.883249999999995,8.908799999999998,-1.3562999999999992
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,-25.39025,-12.251099999999996,11.131149999999998,-2.345774999999998
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,-2.9715249999999984,2.0829999999999984,-1.9913000000000007,-3.2596999999999987
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,-11.74185,4.0884,-9.8569,-11.97615
(6P)Glc(b1-Sp10,3.0741249999999987,3.8547499999999992,5.577350000000001,2.05655
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,75.1152,36.53460000000001,34.352425,30.84245
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,5.090475000000001,4.611650000000003,5.844749999999998,5.594150000000001
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-13.175949999999993,-10.450375,3.958475000000004,-5.5636000000000045
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,7.5125,9.800650000000003,17.495825000000004,7.297749999999999
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,-1.6675749999999994,8.082675,-6.663100000000003,11.912225000000007
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,2.487625000000003,-2.008424999999999,-1.1794499999999992,5.8856
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,-2.865775,-1.668125,2.3096500000000013,-1.9952499999999984
GalNAc(b1-3)Gal(b1-Sp8,18.1514,5.582925000000001,7.5700749999999974,7.710674999999997
GlcA(b1-3)GlcNAc(b1-Sp8,0.3201249999999991,12.5094,-2.410974999999995,-0.4881500000000001
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,10.538224999999997,-1.066724999999999,14.420225,7.056000000000003
GlcNAc(b1-3)Ma(n1-Sp10,-0.4411499999999986,2.321125000000002,-1.3520249999999994,7.6839499999999985
GlcNAc(b1-4)GlcNAc(b1-Sp10,0.8950999999999993,-1.4498499999999996,-1.9655750000000003,7.631274999999999
GlcNAc(b1-4)GlcNAc(b1-Sp12,-2.3973750000000003,-1.2375749999999996,0.06400000000000182,15.762200000000007
MurNAc(b1-4)GlcNAc(b1-Sp10,-4.010699999999998,-5.8469500000000005,2.2166999999999994,-3.6887000000000008
Man(a1-6)Man(b1-Sp10,-1.4797749999999985,11.284924999999998,28.356500000000004,9.284375
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,260.130625,1473.2948999999994,3014.538675000001,2880.001425
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,8.081299999999999,130.6429,579.4324750000002,1847.3852
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,8.740175,0.10802499999999783,0.4249499999999955,99.1304
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,-19.039099999999987,-5.8419750000000015,4.513900000000001,-3.271075000000001
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-17.00385,-2.7304999999999957,-11.26465,-4.839725000000001
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-2.786875,-6.574675000000001,3.054850000000002,-1.4598249999999968
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-4.86645,18.518600000000006,-8.495725000000002,-9.622975
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,-3.69885,18.671275,0.4067500000000006,1.0328750000000009
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,12.888800000000005,4.952525000000005,-1.8742749999999937,-6.568000000000002
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,6.88485,8.784775000000002,6.023675000000001,5.13055
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,36.79117500000001,79.37285,95.6227,151.06429999999997
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-4.511000000000001,7.770325,2.86745,2.591375000000001
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.9694249999999975,1.4128749999999997,16.241149999999994,21.240499999999987
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,4.5165500000000005,2.71185,23.382325,15.540625
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",-1.2083500000000011,5.950324999999999,3.1927750000000046,3.798275
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",-5.090625,6.422350000000002,-0.5869500000000016,2.3447000000000173
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,0.989024999999998,-9.515125,-3.913,-0.6356249999999992
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,2.2780000000000005,2.072700000000001,23.810450000000003,22.76485
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-8.754599999999998,-4.136125000000002,-5.443850000000004,1.6644500000000004
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,2.730249999999998,0.6721500000000002,3.0463000000000013,5.215249999999998
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,-9.969674999999997,-5.866399999999999,-3.4293250000000017,4.292749999999998
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,12.061825,-3.731875,1.089425000000002,3.35375
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-26.82532499999999,20.003100000000003,15.543650000000005,36.51965000000001
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,32.4225,4.540725000000002,14.025824999999998,22.753925
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,0.6308499999999988,13.632275,-1.6683000000000003,3.557450000000001
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,6.329774999999998,10.033699999999996,-3.219574999999999,9.380075
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,-32.05234999999999,-0.4779749999999972,-6.309599999999996,5.100749999999998
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,-24.064,-8.296499999999995,1.2132499999999986,1.196275
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.529575,17.963125,6.438625000000004,17.166675000000005
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-5.657900000000005,16.372725000000013,2.551075000000001,-4.626074999999993
GlcNAc(a1-4)Gal(b1-3)GalNAc(a1-Sp14,-6.2773749999999975,8.619200000000003,4.384050000000002,-2.8090999999999986
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,-7.586174999999997,3.4327500000000017,16.111649999999994,60.30707499999998
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,-3.7512000000000025,10.612174999999997,-4.55015,3.2036250000000006
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,10.1368,-10.753050000000002,-9.382424999999998,-4.544249999999998
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,4.265550000000001,-0.6590999999999987,4.823649999999997,5.5532749999999975
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,2.7419249999999984,-3.9763250000000014,11.837249999999996,354.509725
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,-7.8513,1.7201500000000003,-4.2101500000000005,0.13172500000000031
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-4.2345000000000015,28.421699999999994,428.505075,2351.44975
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,-7.255625,8.249849999999999,0.6762000000000006,8.184699999999998
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,10.622475,-9.471975,-1.2196750000000005,29.048100000000005
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,-4.453275000000001,5.602599999999999,21.690425,45.44385000000001
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.0291499999999978,0.4954999999999998,13.848899999999995,5.110025000000002
KDN(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp0,1.2559749999999994,-1.2329499999999989,0.715250000000001,9.439900000000002
KDN(a2-6)Gal(b1-4)GlcNAc(a1-Sp0,-0.8545249999999989,-1.3424499999999977,-18.5141,3.3979
KDN(a2-3)Gal(b1-4)Glc(a1-Sp0,-4.087800000000001,-5.208599999999999,-7.636375000000001,16.6836
KDN(a2-3)Gal(b1-3)GalNAc(a1-Sp14,-5.782925000000002,-0.28622499999999995,15.34635,3.0637250000000016
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,59.68510000000001,43.645325,156.18762500000003,207.43105000000003
