IUPAC,GNL (0.1ug/ml),GNL (1ug/ml),GNL (10 ug/ml),GNL (100ug/ml)
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,19.443820161750647,9.572556021425696,12.978229702081867,77.24664573280837
Glc(a1-4)Glc(b1-Sp8,3.0042553187104315,12.530905707356768,2.885677184966022,6.74227651885227
Glc(a1-4)Glc(a1-Sp8,5.769270534478342,4.87111011397813,10.567320843998251,11.62990701037632
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,1.7271937056006958,5.9583388492515255,6.306922509103254,6.571997456380102
Glc(b1-4)Glc(b1-Sp8,7.07978964211979,11.116016096718283,5.56991470932605,4.141130193860124
Glc(b1-6)Glc(b1-Sp8,13.148845391484633,14.590639248618727,14.072583624788539,2.164264066413029
G-ol(a1-Sp8,2.8309503638354188,6.384422021347497,3.35985881350194,10.425020299380707
GlcA(a1-Sp8,12.022560413239761,23.45696824179687,9.137755662223626,16.679218028133082
GlcA(b1-Sp8,20.17646495868803,19.982982480434032,19.935559687214717,18.311663755172532
GlcA(b1-3)Gal(b1-Sp8,20.890863315973,11.105608285006278,1.351014291806961,12.134580412193902
GlcA(b1-6)Gal(b1-Sp8,14.020992317087742,14.442497799290132,33.361007561760395,6.402232812594888
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,15.296703652612006,8.106719634301339,21.223677408341228,4.368015950825575
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,2.9072053327322203,7.898161288289403,3.7805071163359267,5.026663735437914
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,8.074381722615053,8.228042061754426,11.527467095991499,50.57223113405007
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,5.684547617591628,6.1319757095490885,57.483878286604174,121.25755049283487
Man(a1-2)Man(a1-3)Man(a1-Sp9,14.858931234109678,1.360748971155221,7.077192394999098,11.606695048512552
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,288.8482354463137,216.73661689835217,371.28764592331584,317.05610629196235
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.031214586458832,45.48940305800165,26.44140771554571,448.2424821425503
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.9253997271956775,9.139554370017176,9.389402453653094,4.505258346273459
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,41.64790893457327,241.12830515644703,184.1193219390437,473.0824548363557
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,12.096025878327422,5.935177264693395,8.865909137627494,11.86736698148883
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,138.72378424041923,544.1514432225061,324.52337568099534,545.5761398359349
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,147.69363161100318,126.4951410263395,372.17362469220046,360.3659955451097
Man(b1-4)GlcNAc(b1-Sp0,18.154813924870265,3.68815177426309,5.336903209024871,12.187444092999842
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.8003848471788566,17.264119445133403,1.824060607545704,8.492873827068196
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,4.918800245656117,9.323538940901148,4.315984217128232,2.8613711124797057
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,1.5699684293534928,0.8736047370903288,8.692897754488998,7.255085537917527
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,3.7872033317255878,5.752061881041731,3.489954294232698,2.2831647655538245
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,8.294847025061204,2.1567491855027647,0.7954444019959278,4.8444653568101135
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,6.677605640996374,5.039962469023623,7.4609482593814205,6.9402552567731055
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,9.30967440980976,22.205916741471555,4.755168209082268,18.354596916848926
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,8.282598668443379,16.364144282953912,12.8803926361932,13.333339692790153
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,17.356080121770976,18.800080048123,5.446273414837584,10.346167092656426
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,11.91690134416942,7.97932330067322,2.6597970135582445,7.458345989337494
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,18.792861286580784,18.88234902589806,4.075770473072125,8.658731399383287
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,6.68950126311122,6.2715106295586125,1.956034076688507,10.759478799489623
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,1.440037634924868,5.788420891457938,2.514913311958604,4.396731158864881
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,5.334002582410946,4.838559653708943,6.544614155420724,5.679416146855824
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,9.588138319993787,7.083412012347343,1.6056055750090052,0.4034868564567124
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,2.3275268390862256,8.197753864474091,5.768156014418013,5.590136966941566
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,8.615575414861546,12.028787055088591,13.378463568736134,4.198960763887499
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,6.665930393425961,6.172562807227366,5.346700581589238,3.457181922703355
Neu5Ac(a2-3)GalNAc(a1-Sp8,5.238183722118452,9.036791515936397,8.242679869789507,4.011599283224417
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,2.547915030470993,9.595974049221542,9.005858900552832,4.964082599618308
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,5.750685601444986,27.42604628845849,7.5535145838984645,13.81605448608611
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,2.537486789949201,523.544193583824,4.548379409104597,5.639713874538907
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.5122749482955267,11.417340149964893,9.466870562651623,8.966262011702456
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,8.947802576191544,5.3940200082282495,12.959489734907265,2.976238076274588
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,5.785871595173309,6.953618037156386,5.857641650798267,8.294666044864817
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,3.602111945673906,29.159785555495766,4.858544292961283,4.5032059846291705
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,13.146947939984658,8.448030430175223,4.0336229992402615,8.152205715019711
Neu5Ac(a2-3)Gal(b1-Sp8,25.38671922421577,12.283622283722606,2.9293594191677235,8.429948115053852
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,9.795777613296792,8.137774308535896,5.701984841848201,9.079405615411543
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.115171985715168,13.685386061385564,6.289676402380864,7.185836269820419
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,3.854184650912996,13.681709492207716,9.635821114466578,4.739743316801733
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,6.5317814468310615,15.358862179428089,17.009457507785687,7.086390042421688
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,5.429543846018128,5.564315028225251,3.936543479902983,8.555601659731481
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,10.71347691348765,16.570017572385574,10.392811243194345,4.116474538870212
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,5.865187678938043,7.810580350183128,5.0497488976350775,6.306910916869946
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.457696023365852,2.3489099684747385,11.121395542826447,5.4611383418813535
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.158572180603861,2.2243907321256917,1.8105956165490558,4.223320924343781
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,8.135851148824766,3.3387442862798924,4.067410584450505,4.155514057249713
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,14.58636837758688,11.569639100212536,9.780992905077,3.7625963637715207
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,8.201438377910716,3.8956206018211454,5.2312693762285525,12.085665734938516
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.9526541364632517,3.940098625669157,4.628207291075742,7.9130287878072725
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,4.309161518981006,5.6153051674270795,8.842102552937657,7.607401374976876
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,3.1765855320611114,0.4799067131571834,6.6108942909917054,3.0451265133816743
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.847384073518876,9.895438219494547,12.02699721155146,11.045077197972253
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,6.935343090047293,29.520399594221377,3.9974929037877436,8.722545798675982
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,13.281528289821667,9.744449007640188,5.5036425806763045,10.67803872144444
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,5.819128104507297,3.958610994191436,6.101712779758388,8.643978333498994
Neu5Ac(a2-6)GalNAc(a1-Sp8,7.347063101448541,3.8275199815502856,5.160657540791992,4.372330593154339
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,3.478982873748208,5.376791394502862,2.5043112499580915,10.396933715604165
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,7.035700612057051,13.925171484162533,6.164370215466733,4.372521519958478
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,4.983510291618417,7.8512845031349245,3.713756561196941,8.002429148910558
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,3.3397319357247666,2.6408129573737957,4.513136005318254,2.8020868168503767
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,15.111993388916854,15.592796380700927,6.487018724280566,9.355826131480852
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.8469517226215135,9.93524103763132,5.568309532449383,3.611377760172241
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,3.9805475339455567,9.62669958431584,10.832439214807534,7.1851142864373845
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,6.316608550150416,7.5549493297991965,5.101006094471304,15.554718039553142
Neu5Ac(a2-6)Gal(b1-Sp8,18.027898594377685,12.445537493281154,16.626041484370223,3.0903420688493437
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,1.8140986970118176,17.031929200964495,10.211485554674852,9.463855819203221
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,8.411200578197306,2.976317310032652,6.926820147020326,7.80585805207645
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,10.609458296059854,10.12642512999199,14.415359251159856,2.6305167534155762
Neu5Ac(b2-6)GalNAc(a1-Sp8,2.8988078854361303,2.44280298154941,3.134551071525237,4.333954651643241
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,3.895959005174469,7.3971475269750675,6.329181715079759,3.886080398357705
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,6.426169150694159,7.7114232613592995,14.229965321812985,6.133401443190667
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,9.230317157064537,6.843320171037831,4.922980199702881,2.450539493492538
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.186027813699802,18.559664273005225,3.0148708789377303,4.316258734424986
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,8.363591519795785,7.404203903189055,8.407114357296841,12.303419883105672
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,18.292930618866595,12.996677698806975,6.452824430950111,1.8678814568025093
Neu5Gc(a2-6)GalNAc(a1-Sp0,3.7132906870681,5.210690114482593,10.62078892204655,4.8511241535682545
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,8.105510512967907,7.218511038988581,11.130349651104117,3.2519007149665606
Neu5Gc(a1-Sp8,4.453786477818625,13.307814661694085,2.161938814081777,5.995123205295
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,7.786905660305643,0.8380467106114541,4.020045883962848,7.749561151230861
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,6.135956669229888,11.635273923827492,4.455260062368232,8.548306088732824
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,3.6629391844755865,2.3341520178643043,6.657500269620721,3.1156577394134093
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,16.572266694164078,8.689583462351154,11.705972279994512,8.398506193911311
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,19.36880630590929,6.376129352710786,8.050888014788608,3.4169125757033987
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,3.4166387462680463,7.3687602237983825,6.385193978455153,3.9166685473754375
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,6.849984769812746,43.57249784481796,4.719916275387377,5.1307637995396735
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,5.01640077113728,3.943789571803576,8.808881049826926,9.006532215888274
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,4.750669581139767,6.370096292835777,1.7169308566936092,4.184436629543655
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,7.860438743267893,7.269276458263688,2.4932933441534737,5.0240822170156925
(6P)Glc(b1-Sp10,3.008757978939717,10.494453777273652,15.29663527544538,11.21937211597275
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,48.55779878914064,15.664391212555941,13.500591646881045,16.2197009755626
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,10.593961861165704,2.4156180568679906,14.14189334341999,6.576780082228688
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,21.948377191415922,5.774223619024463,5.55712832757771,10.986106840004798
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,12.218668750454507,11.462199301908278,8.74829453831813,5.32787106607007
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,14.517937727830589,11.266078988531609,4.2290817088346815,13.49295127869234
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,3.958911062716624,4.055886242138288,9.35845745497978,5.897929377897524
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,3.666185545745511,8.825328613098023,2.463812727596534,4.545106082003657
GalNAc(b1-3)Gal(b1-Sp8,9.712994037199168,13.768233481793027,17.11243256414763,11.664756151866186
GlcA(b1-3)GlcNAc(b1-Sp8,8.645064530846483,9.111557440233083,9.848566773351676,4.398444847519028
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,11.779331295783875,6.865974536497598,17.152114921562873,4.129009725507232
GlcNAc(b1-3)Ma(n1-Sp10,2.7159730883546414,10.842946450227432,11.169665962888057,6.9009861486118975
GlcNAc(b1-4)GlcNAc(b1-Sp10,10.604730915020902,3.4311927357698817,4.263076228402048,10.821925384260421
GlcNAc(b1-4)GlcNAc(b1-Sp12,3.2766624954619084,1.1441077873900964,10.768336095237744,9.90460534095173
MurNAc(b1-4)GlcNAc(b1-Sp10,10.011294563974564,5.121482739402729,5.922911279092405,4.469641538945452
Man(a1-6)Man(b1-Sp10,4.356963966169565,13.16685215642549,8.265153982836598,6.938431124961412
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,87.52183861392813,88.6423498393832,173.3461380332459,124.84355055480171
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,20.87480479461624,48.500652338362144,98.873688824289,144.3260058781061
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,2.8495664493334147,4.307149318187913,8.893780465958601,32.839176386241306
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,2.390318140610893,1.9173859155544617,2.5937356161850147,2.362043852789361
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.8699502374381245,5.7498874962906905,5.050465434327154,7.426396254521215
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.531655760223474,3.5099725586534167,8.318540747230436,4.829184187399909
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.94639927885328,13.187903112827804,5.980445889939972,6.783550884492577
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,8.314476759844844,15.448322211894071,9.119072870454906,5.2091242318167055
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,4.363223473534216,14.506348189987953,5.766660016205223,17.45144981579849
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,6.730538854356314,8.105405739947054,4.9405164037611815,8.638580021623929
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,8.614704921382996,57.89136296457932,25.330979652986088,34.36599164387179
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,10.651044186682668,6.70291414007121,5.883125097825704,3.5026628930715007
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.650688557947564,7.981825240037521,15.949359721004482,21.959344443918773
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,5.403109757969633,6.376801968855548,20.489611711527537,8.444589777435418
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",12.995231030522955,6.447536610921,1.7666856339390646,7.173099333098628
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",1.889512480994324,5.098504179658971,4.795547893967212,5.172648204417633
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,16.795101683402613,6.250002632199442,5.910653213196206,5.705663981445688
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,4.9871260240743815,9.81017173108266,9.17547598928795,9.091567969094571
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.588248368623228,2.474873267294038,5.980211900649228,15.707652446180498
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,4.907675488117229,2.4525893480156866,6.79456918918828,5.217905200684784
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,2.136412810257745,7.753267195619316,9.666465097567977,23.63330792962903
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,17.980776601206628,2.294505523164704,11.798011107350545,3.4537264613747287
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,34.37561997893031,20.82240891779815,9.250086288065999,41.59662176239011
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,9.703295108707524,7.351600253176175,15.18694073963439,10.906432830024364
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.964564590289775,11.340226439942311,1.344827307376929,5.716339951110908
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,27.63604903061397,18.079929577849587,7.111334122546908,10.39769698006086
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,8.19130454954118,2.164248918793768,7.713314414266633,9.735175815738174
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,15.801628426209758,5.4332642042637085,3.6183266966007017,13.17412361041523
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,15.630297306060227,18.19102804450133,4.125957552193189,5.033624859797019
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,14.351689183971805,13.964994353352482,4.269099766441791,5.2661733142608735
GlcNAc(a1-4)Gal(b1-3)GalNAc(a1-Sp14,9.399285404885841,14.97014754926172,9.134814427051412,8.207672488186487
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,18.463055004589567,4.740529103029184,8.144396585997026,45.860317729483384
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,6.2630716399117325,23.547626290049557,3.981786150711765,10.870178798705806
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,23.943647590958253,2.734170812147619,6.4694812050503625,5.589220492758062
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,1.1915658227727055,7.323954017241415,13.685464842549806,8.698277817045161
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,10.750070946858909,6.373049138559973,19.763564252853453,43.21615603447147
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,4.409430738012942,9.33708546478325,4.566603252236104,3.1957054102602567
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.228774948040218,17.28733520181755,21.625160997224786,131.04639350258958
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,4.5437018038709365,15.411201309545381,2.9693438006850372,3.483597055726543
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,14.824243691416427,12.992587938866015,11.192222703995547,9.68534543627639
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,4.257437366440834,10.589845742345194,11.857318132803032,13.494793293587911
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.623828366083568,4.63580267699133,3.8065787132279496,3.657344873333656
KDN(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp0,8.156055825530295,3.6576573654913767,8.599294289455768,4.315755275731002
