IUPAC,LCA (0.1ug/ml),LCA (1ug/ml),LCA (10ug/ml),LCA (100 ug/ml)
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,23.359375,4.408874999999998,10.228199999999998,17.416525
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,6.3069250000000014,201.6197,3811.9303,15018.660324999995
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,11.634625,756.124475,12355.96075,25233.12275000001
Man(a1-2)Man(a1-3)Man(a1-Sp9,20.079474999999995,45.779474999999984,895.22325,12194.494575
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,16.298274999999997,70.61145,2242.337175,13237.589725000005
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,13.240175000000004,55.55015,4371.58655,14534.465474999995
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,38.8668,12.533724999999995,546.8210499999999,1467.438325
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,9.079475000000002,10.835524999999995,546.64955,2474.2115
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,24.391575,345.1444500000002,20004.098475,30952.91955
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,63.2574,88.29350000000002,1689.1973250000005,6813.543849999999
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.839275,30.59239999999999,371.32585000000006,1388.2302499999994
Man(b1-4)GlcNAc(b1-Sp0,11.348725000000002,6.610574999999999,11.663849999999998,31.13597500000001
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-1.49625,3.1723999999999983,5.329399999999996,8.405375
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,13.683125,4.247275000000002,4.030525,3.989750000000001
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,5.452474999999998,5.047525,9.239025,2.605725
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,1.0577000000000003,8.893475000000002,0.31342499999999873,3.88345
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,6.337849999999996,13.18125,8.848625000000002,10.723399999999998
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,-0.6211000000000002,0.8404750000000005,-0.3892499999999997,-4.6952250000000015
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,9.218274999999998,3.398074999999998,-7.5227249999999986,5.068349999999999
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,4.600225,3.838225,8.194550000000008,3.162075000000001
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,3.3959750000000017,14.828900000000004,15.400275000000004,38.40582500000001
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,2.815625000000012,-6.641924999999999,10.183274999999998,-4.276575000000001
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,-3.097275,14.199075,5.454725,4.860949999999988
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,18.90995,-5.7725,0.4737000000000027,5.965650000000003
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,1.6167499999999997,1.917225,1.040424999999999,1.8464000000000027
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,8.124349999999998,12.484475000000002,6.9140000000000015,570.8293000000001
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,11.833649999999995,-0.0738000000000012,9.523725000000002,62.391475
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,4.112875000000002,5.033999999999999,16.56635,6.211825000000001
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,8.291050000000002,12.797574999999998,18.34825,5.127399999999998
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,15.634100000000005,4.453175000000002,1.3081499999999997,13.107950000000002
Neu5Ac(a2-3)GalNAc(a1-Sp8,5.319649999999996,0.7015249999999984,-3.922475000000005,-5.029724999999996
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,-0.6219500000000018,3.557025000000001,7.631149999999997,3.5796500000000013
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,38.12304999999999,27.4596,31.671575,48.87535
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,-3.8216,9.775225,14.2344,15.4334
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,13.92865,10.667,32.920475,63.41465
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,15.609224999999995,15.426125,2.69515,3.3518500000000024
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,-1.1974,10.96975,-3.0401250000000006,-2.118574999999998
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,24.0092,5.136650000000003,6.352325,6.303175
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,26.32925,11.5901,24.53305,121.905275
Neu5Ac(a2-3)Gal(b1-Sp8,19.827449999999992,10.193924999999997,10.062750000000024,1.7851999999999997
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,23.933800000000005,17.469425,12.359425000000002,3.758975
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,11.098925000000005,4.145474999999999,6.578149999999999,4.384799999999984
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,9.805525000000003,5.257674999999999,16.728450000000002,-4.415925000000001
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,-2.6309499999999986,2.5064,5.233500000000001,6.928974999999998
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,8.640099999999995,9.7672,2.72905,6.891424999999996
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,0.9083249999999978,14.209275,134.77027500000003,19.884925
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,0.3926999999999996,1.3914250000000017,15.65205,-1.0683750000000014
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.312375000000003,19.456225000000007,6.026950000000001,18.818475
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.444025,4.303049999999999,4.683200000000001,87.28162499999998
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,-1.1845000000000017,0.5621999999999989,3.196925000000004,12.862824999999996
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,4.459375,2.8358250000000016,4.872350000000001,9.714750000000038
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,15.15355,8.463475000000003,21.279975,35.46462500000001
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-0.33654999999999896,9.85025,0.06849999999999845,11.210100000000002
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,10.4022,13.74225,1.3811249999999982,3.2011000000000016
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,-0.8404500000000006,3.86955,2.207699999999999,9.130100000000002
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.784000000000004,7.876824999999997,5.28815,-4.094375
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,9.938074999999998,12.762825,4.292074999999997,18.6711
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,20.83845,18.9693,15.220525,18.036725000000004
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,2.83235,13.734974999999995,16.259899999999995,16.617024999999998
Neu5Ac(a2-6)GalNAc(a1-Sp8,-2.0719249999999985,2.8710000000000013,3.990725,-4.87205
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,1.2099249999999984,0.7355250000000009,7.229399999999997,4.598700000000001
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,20.164225,4.690825000000002,0.7190249999999985,8.0021
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,14.308100000000005,6.309524999999999,3.392975,2.880825
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,25.082074999999804,6.003000000000003,0.9205749999999996,10.243175
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.0720500000000026,5.9635250000000015,23.574500000000004,31.107150000000008
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,12.949475,13.243700000000004,-0.2242249999999988,11.42305
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,9.919850000000002,5.7025500000000005,7.975749999999998,8.781349999999996
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,30.23930000000001,4.280125000000002,15.569525,6.6350750000000005
Neu5Ac(a2-6)Gal(b1-Sp8,2.3183250000000006,0.21264999999999826,11.247099999999996,9.060475
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,8.465475,8.2603,1.6590499999999988,7.802874999999998
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,-5.763874999999999,0.2443500000000008,2.358725,-4.08835
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,5.1318,13.27345,19.322674999999975,4.802375
Neu5Ac(b2-6)GalNAc(a1-Sp8,7.455774999999999,3.682999999999997,-0.3037749999999999,-1.908400000000002
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,2.2491499999999967,10.612625,19.028849999999995,3.2163000000000004
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,11.108575000000002,7.040700000000002,-3.0312250000000027,7.447874999999998
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,-3.2569,5.401525,5.009075000000001,1.9392999999999958
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.648025000000004,6.473324999999999,6.70945,3.438324999999997
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,13.763575000000005,2.2235499999999995,4.393824999999998,42.03435
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,14.083425000000005,15.0928,1.1913249999999982,28.08202500000001
Neu5Gc(a2-6)GalNAc(a1-Sp0,6.2226,5.758425000000001,9.02125,17.813949999999988
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,10.4086,9.799500000000002,6.48015,7.641349999999999
Neu5Gc(a1-Sp8,10.645699999999977,1.00685,2.0932250000000003,17.75357500000002
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,2.2913999999999994,5.62355,5.114974999999999,13.501425
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,8.1444,13.296025,11.23695,21.676400000000008
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,2.7699,2.4285500000000013,13.18525,31.2716
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,14.552399999999995,18.146875,33.11782500000001,10.646825
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,6.7014749999999985,17.846749999999997,10.356775,10.272075
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,4.3375,3.366225,5.267025000000002,-3.062800000000001
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,13.587425,5.749824999999998,3.2576,-5.7676250000000024
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,0.2939499999999988,3.350875000000001,5.679025000000001,-0.7068750000000019
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,7.7538000000000125,0.06870000000000331,5.1471500000000034,2.0854000000000017
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,7.466800000000001,7.0809000000000015,-5.203150000000001,0.25244999999999784
(6P)Glc(b1-Sp10,4.630124999999996,11.967349999999998,11.084875000000006,6.1468000000000025
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,21.536925,41.086925,44.077075,22.218075
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,8.60365,5.4720999999999975,8.921449999999998,9.38455
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,12.8054,13.425125,13.234675,167.67905
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,13.37705,2.643125,5.8226,23.044675
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,5.2452000000000005,6.942275,5.951999999999997,-0.3300499999999982
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,-1.122474999999998,6.3592749999999985,-0.508125,12.774749999999996
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,14.62115,8.134025000000003,5.937224999999998,14.93175
GalNAc(b1-3)Gal(b1-Sp8,13.08895,3.798025000000001,8.880774999999996,27.209574999999994
GlcA(b1-3)GlcNAc(b1-Sp8,8.499174999999996,4.466350000000001,11.722050000000005,16.34655
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.08085,14.79315,52.70257500000001,377.8447
GlcNAc(b1-3)Ma(n1-Sp10,1.2558249999999995,21.75905,10.541099999999997,2.8536250000000014
GlcNAc(b1-4)GlcNAc(b1-Sp10,9.839275,-1.8478499999999995,1.2782500000000034,8.226175
GlcNAc(b1-4)GlcNAc(b1-Sp12,10.092025,5.4974000000000025,8.795325,6.687725
MurNAc(b1-4)GlcNAc(b1-Sp10,5.34765,9.592800000000002,5.580775000000003,4.560825000000001
Man(a1-6)Man(b1-Sp10,12.729325,9.5559,7.244524999999998,13.991699999999998
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,15.330824999999995,16.631425,274.555775,880.235375
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,35.9714,106.63289999999998,2430.981050000001,23560.264875
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,11.622525000000005,602.2549750000002,6726.95885,31788.52665
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,1.3271500000000014,5.038400000000001,1.068050000000003,4.831699999999998
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.9972249999999984,12.0282,10.15,37.410725
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.317074999999999,4.477974999999999,16.862724999999998,102.32067499999998
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.516074999999999,11.255450000000005,106.893125,4059.357100000001
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,15.653199999999995,4.036799999999999,33.75647500000001,8.357174999999998
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,-0.1918000000000024,3.4231,16.878999999999998,-1.143374999999999
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,1.9079500000000031,2.9571750000000003,7.919975000000003,17.966775
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,6.541275000000002,100.66952500000002,332.148025,7477.08905
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-2.8816999999999977,4.350750000000005,-1.5230250000000003,18.08015
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.5878750000000004,0.1500749999999993,6.16995,14.257550000000005
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,17.192574999999998,3.927925,8.482724999999997,14.423499999999995
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",6.801800000000003,22.3964,16.764375,44.744
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",-1.3358750000000017,1.6679249999999983,8.149925,-5.529375
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,7.634724999999998,3.4380749999999995,-0.4254000000000016,1.998950000000001
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,17.729675,24.6394,32.73595,32.36254999999999
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-1.8009750000000009,-0.06865000000000165,1.735075000000002,2.6176500000000007
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,9.872175,0.8880999999999988,8.118025000000001,4.707650000000001
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,8.964250000000002,1.182224999999999,6.2002500000000005,31.125275
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.959125000000002,5.604149999999999,9.528125,28.239149999999995
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,48.539725,22.79730000000001,46.90955,64.535325
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,36.4324,17.739375,27.9494,62.77729999999999
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-0.6744000000000003,16.633424999999992,1.5033499999999993,9.38502500000004
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,-0.257674999999999,-0.699374999999999,-7.476925,21.74910000000001
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,-8.953149999999997,4.0181,9.126375,-7.560375
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,2.4686250000000007,3.6157749999999993,4.571349999999999,8.585124999999998
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.330650000000006,10.913725,58.59987499999998,103.03459999999998
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.766024999999997,3.344000000000001,14.693125,316.78189999999995
GlcNAc(a1-4)Gal(b1-3)GalNAc(a1-Sp14,80.53357499999998,1.8845500000000008,27.91830000000001,44.54814999999999
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,3.2062749999999984,3.535425,53.49585,570.7857750000003
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,4.834524999999998,10.48944999999999,53.861025,492.09672500000016
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,0.6655250000000006,2.628125,18.985775,5.8717500000000005
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,17.422974999999994,-0.3466749999999976,27.416025,87.2664
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,8.093425000000002,9.699325000000002,18.691575,56.115875
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,26.56575000000001,9.30895,7.629725,3.671574999999999
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.6946999999999988,13.765774999999993,151.35639999999995,419.8000250000002
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,1437.0349499999998,10408.555175,22479.157799999994,32346.368125
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,565.423475,6775.79365,28340.575874999995,28488.624425
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,1160.0158,9843.11175,29683.33095,31606.283825
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,12.381125000000004,8.85635,5.3872500000000025,9.205525000000009
KDN(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp0,8.019675,12.984575000000005,31.739049999999995,15.656975000000012
KDN(a2-6)Gal(b1-4)GlcNAc(a1-Sp0,26.47885000000001,11.779825000000004,1.803075,49.33885
KDN(a2-3)Gal(b1-4)Glc(a1-Sp0,3.5290000000000017,15.369475000000005,20.96622499999995,15.685350000000005
KDN(a2-3)Gal(b1-3)GalNAc(a1-Sp14,22.018975,13.076975,5.024175,33.57475000000001
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,20.49905,18.420625,22.921325000000003,61.7135
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,17.060025,20.101050000000004,30.95835000000001,125.64167500000002
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNA(b1-Sp20,36.75915,8.493250000000002,21.138625,17.850725000000004
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,3.189750000000002,13.168175000000002,76.435075,979.113825
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.09847499999999876,11.277074999999995,34.233474999999984,584.6167250000002
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,136.40225,2754.961325,8478.508925000002,19024.19335
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(a1-Sp21,18.1228,0.07717499999999955,-2.073974999999997,2.1378249999999994
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,0.7853249999999985,3.85135,8.764075000000002,0.17924999999999613
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,5.9273000000000025,0.6484750000000012,6.725649999999997,8.244425000000003
