IUPAC,AAA (0.1ug/ml),AAA (1ug/ml),AAA (10ug/ml),AAA (100ug/ml)
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,13.16095,30.66655,31.30745,716.1299250000003
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,4.887475000000002,-7.412725000000003,10.158375,49.28042500000001
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,1279.8858999999998,6066.238799999999,11911.815475,27526.447125
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,1359.9453750000002,6775.466975,16455.67315,34002.474425
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,889.0445750000001,4118.54745,11828.607074999998,33546.38507500001
GlcNAc(b1-6)GalNAc(a1-Sp8,7.601025,61.6195,317.077925,2063.89455
GlcNAc(b1-6)GalNAc(a1-Sp14,16.648975000000007,3.83915,9.54395,33.068325
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,21.827974999999995,759.88995,1939.723325,23976.63057500001
Glc(a1-4)Glc(b1-Sp8,14.15,-6.0160750000000025,32.041975,62.917000000000016
Glc(a1-4)Glc(a1-Sp8,5.0308249999999965,4.135225,12.444124999999998,28.671475000000004
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,9.439875,15.799050000000005,18.804250000000003,27.36325
Glc(b1-4)Glc(b1-Sp8,20.016,-1.2353999999999994,17.992675000000006,45.742475000000006
Glc(b1-6)Glc(b1-Sp8,14.283875000000002,-2.750425,9.5935,54.74335000000002
G-ol(a1-Sp8,17.403025,-3.3853500000000007,27.441875,62.8997
GlcA(a1-Sp8,19.086100000000005,5.581825000000004,7.953224999999998,38.120075000000014
GlcA(b1-Sp8,72.19432499999998,10.495699999999998,74.85095,151.192225
GlcA(b1-3)Gal(b1-Sp8,39.182875,12.456349999999983,23.26292500000001,29.509725000000003
GlcA(b1-6)Gal(b1-Sp8,9.55065,4.331775000000002,32.088875,117.49700000000001
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,0.1691749999999992,0.996500000000002,22.762875,31.531924999999994
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,3.645375000000002,2.150875,15.406350000000002,55.75442500000001
