IUPAC,TL(EY Lab) (1ug/ml),TL(EY Lab) (3ug/ml),TL(EY Lab) (10ug/ml),TL(EY Lab) (100ug/ml)
GlcA(a1-Sp8,3.053024999999999,5.053325000000001,1.4130000000000011,14.956624999999995
GlcA(b1-Sp8,64.28712499999997,29.3611,19.057475,67.316875
GlcA(b1-3)Gal(b1-Sp8,6.05035,5.991699999999998,5.150025000000003,7.389875
GlcA(b1-6)Gal(b1-Sp8,2.408075,-6.656450000000002,4.883350000000001,4.099250000000003
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,2.62855,-5.74735,-1.5808749999999991,4.209974999999999
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,5.733950000000003,7.188075000000001,-0.6559749999999998,2.4216250000000006
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,1.1216750000000002,-0.933175,6.750975,6.835750000000001
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,9.92515,7.608125,2.7036999999999995,1.4878250000000008
Man(a1-2)Man(a1-3)Man(a1-Sp9,0.4517999999999991,8.1071,10.202450000000002,14.985249999999995
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.5127250000000001,5.0166999999999975,7.554924999999997,88.36037499999998
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-7.363175,-9.52465,0.5672499999999987,296.883325
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,12.9463,16.805,62.84555,311.61905
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,8.173849999999998,5.222425000000001,3.8814249999999992,3.745675
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,14.441149999999995,5.856449999999999,4.916800000000002,8.073000000000002
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,25.095825,48.76032500000001,20.933625,340.4172250000001
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.744299999999998,-1.015675,-0.7344500000000007,124.6604
Man(b1-4)GlcNAc(b1-Sp0,-0.14982499999999987,-1.2229,74.050475,9.510375
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.6692500000000017,-4.544375,75.6474,-0.5814750000000006
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,5.461325,9.306474999999997,1.2730999999999997,8.033000000000001
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,3.3968249999999984,1.4876749999999994,2.3228,9.48375
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,3.5209499999999987,3.025575,4.63955,3.713175
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,11.26785,10.745225,14.189725000000005,8.982599999999998
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,-1.9756750000000007,3.869925000000001,-3.489225000000001,0.7347750000000013
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,1.6473750000000005,-5.426025,-1.3422249999999982,-7.2438249999999975
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,10.23295,-3.275425000000001,2.884474999999997,2.436675
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,4.946774999999999,8.277749999999997,12.344175000000002,8.177575000000001
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,3.1781500000000005,-8.372075,-4.493600000000002,0.4676250000000017
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,9.35405,-3.167175,-5.256725000000001,20.923950000000005
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,2.145199999999999,-5.347574999999999,-0.2025500000000013,4.009874999999999
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,1.630275,1.3351999999999995,2.1112249999999992,8.883999999999997
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,8.0227,-1.5684250000000004,5.378775,12.617874999999998
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,1.4830749999999997,8.14035,1.976125,3.2844
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,5.402275,1.056725,1.2240000000000002,6.707150000000001
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,-9.705125,4.924774999999997,-5.283975,-2.725075
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,6.0116749999999985,-0.8730250000000002,2.5196500000000004,6.978375000000002
Neu5Ac(a2-3)GalNAc(a1-Sp8,1.88045,1.0346999999999995,4.975549999999998,7.484349999999999
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,4.830625,-0.4208999999999996,4.23165,-1.1064499999999995
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,13.13835,13.418275,20.0199,37.85147500000001
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,5.522425,7.3395249999999965,7.311525,5.995475
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.4627750000000006,10.89075,0.33622500000000066,5.714150000000004
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,4.338324999999998,1.5984000000000007,4.242575,5.304725
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,5.9494500000000015,-2.080025,3.2763000000000013,1.2641500000000008
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,24.75810000000001,-3.132550000000001,3.73875,3.145375
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,11.003049999999998,0.40597500000000064,12.433925000000002,11.920349999999996
Neu5Ac(a2-3)Gal(b1-Sp8,6.688624999999997,6.192724999999999,0.0756250000000005,10.032675
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,15.432550000000004,-3.1713250000000013,10.4282,14.708925
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.2567,2.41025,-3.16475,0.2402750000000005
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,-2.5779,3.2735999999999983,1.7011250000000002,3.6427000000000014
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,8.016850000000002,-0.03390000000000093,4.188900000000003,2.096499999999999
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,3.03215,-0.6709250000000004,3.0084750000000007,3.2536750000000003
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,3.0634250000000023,2.29605,7.416175,7.216474999999999
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,1.447375,0.6451000000000002,4.086799999999998,5.084400000000003
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.37165,-5.764700000000001,4.702075000000002,14.44925
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.063525,1.5078500000000004,3.2640499999999992,1.6086250000000009
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,3.8092,-1.734325,4.38065,2.8351749999999987
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,7.075474999999999,3.155574999999999,7.895049999999999,2.2676999999999987
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,2.479125,-2.2599500000000017,1.5286499999999998,0.8341000000000021
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.415499999999999,2.1987749999999995,2.830775000000002,10.888674999999996
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,3.3264,-3.5940000000000003,13.569025,4.688350000000002
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,7.134699999999999,3.1244750000000003,3.1573249999999984,2.8671750000000005
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.3884249999999991,-1.0607999999999989,3.6653499999999934,4.438975
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,5.910675,12.455250000000005,7.2359250000000035,13.322474999999995
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,4.374624999999998,10.865125,3.876725,8.359000000000002
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,9.66155,4.246175000000001,6.128050000000003,6.9662000000000015
Neu5Ac(a2-6)GalNAc(a1-Sp8,5.3135749999999975,-1.5782749999999997,7.261475,10.254275
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,4.603875,-2.412725,7.827450000000002,3.4174750000000014
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,5.628575,-3.1558,2.990600000000001,16.44645
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,9.303174999999996,14.128600000000004,9.921474999999996,5.010324999999999
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,0.4689000000000005,1.7596999999999996,-2.155725,12.921325000000005
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.704475000000002,5.739274999999999,8.3651,11.184050000000012
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.7375,5.789824999999998,4.89735,7.342625
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,10.65705,4.89565,6.492075,2.839975
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,10.358375,5.680199999999999,4.75,31.44549999999998
Neu5Ac(a2-6)Gal(b1-Sp8,7.051850000000001,4.306374999999999,10.21975,13.18715
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,2.6815749999999983,4.281425,10.338025000000004,6.758975
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,6.740500000000001,-1.2940999999999994,-0.8969500000000004,2.6617000000000006
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,7.541800000000006,1.2528500000000022,3.9242500000000007,5.46885
Neu5Ac(b2-6)GalNAc(a1-Sp8,8.319025000000002,-3.225625,-0.4136750000000005,10.3512
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,5.8882749999999975,-3.0005749999999995,-3.486425,8.369375
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,12.265300000000005,3.2340499999999963,21.10642500000085,20.694325
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,0.5184999999999995,-3.021125,2.0071749999999984,7.330949999999999
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.115675,-1.982275000000001,-2.795975,4.07005
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,7.2424,4.05655,-3.3221750000000005,11.26945
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,11.52455,4.692999999999998,21.868075000000005,3.460275
Neu5Gc(a2-6)GalNAc(a1-Sp0,7.4114,-5.5310500000000005,3.68205,11.4747
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,6.903425000000001,1.0396499999999982,6.088675000000002,15.942874999999988
Neu5Gc(a1-Sp8,7.340549999999999,4.560750000000003,8.4714,10.400674999999996
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,5.223725,6.375925000000001,5.9720999999999975,9.951675000000002
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,12.501649999999998,5.527275,7.15105,4.23025
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,12.235400000000002,13.15995,5.067774999999998,5.80395
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,3.6229249999999986,14.411,0.811375,25.9374
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,8.043475,9.785749999999998,5.837550000000001,16.543300000000002
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,4.665625,2.0237000000000016,10.2444,10.371475000000004
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,5.71745,-6.978700000000003,0.5626749999999987,3.911925
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,5.024875,5.709975,2.040024999999999,3.384675
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,3.802975,2.46265,0.3564499999999988,11.624900000000006
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,5.8166249999999975,6.340199999999999,-2.1113499999999994,0.3135749999999988
(6P)Glc(b1-Sp10,15.108575000000002,9.642725000000002,5.276925000000001,24.1659
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,6.2691,-0.2476750000000001,10.204449999999998,10.428250000000002
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,2.321649999999999,2.94055,1.9997250000000009,11.945574999999998
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,66.04035,1806.588675,12486.80025,31699.408525000013
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,8.258849999999995,0.8223749999999992,6.409299999999999,2.3008499999999987
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,8.996275,-3.2818,7.1511999999997915,3.373450000000002
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,1.2393249999999991,-4.72735,0.7288000000000001,4.895775
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,4.1375749999999965,-2.4633000000000007,8.466925000000002,5.5768
GalNAc(b1-3)Gal(b1-Sp8,3.1801999999999992,4.006174999999998,9.426125000000004,9.383575
GlcA(b1-3)GlcNAc(b1-Sp8,1.577375,9.1046,0.9287249999999992,11.39975
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,54.240275,746.713375,16906.091075,27265.913325
GlcNAc(b1-3)Ma(n1-Sp10,9.582674999999998,5.614849999999998,9.508625,7.765275
GlcNAc(b1-4)GlcNAc(b1-Sp10,4.22335,7.190200000000001,4.924050000000001,0.18837499999999974
GlcNAc(b1-4)GlcNAc(b1-Sp12,2.7420500000000008,-2.3378000000000005,1.5098250000000002,12.587550000000007
MurNAc(b1-4)GlcNAc(b1-Sp10,3.6981,-1.0111750000000015,6.2223250000000005,5.526100000000001
Man(a1-6)Man(b1-Sp10,22.356125,3.1763250000000003,0.923350000000001,20.8427
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,11.215950000000005,4.63545,5.536100000000001,9.009725
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,6.359475,4.067075,5.013650000000001,6.242800000000001
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,2.8407,-0.9024250000000008,-0.24625,10.1722
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,3.696649999999999,0.3797749999999985,-5.023225000000002,-0.2653499999999997
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.206950000000003,0.21987500000000004,16.535225,939.4313499999997
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,23.66532500000001,147.915675,5540.187775,23440.39295
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.7402,37.63137499999999,4483.107225000002,20721.73705
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,5.951400000000002,2.7420250000000013,6.0567249999999975,9.453375
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,1.0717500000000015,3.5936000000000012,6.2388499999999985,1.305375000000001
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,3.93935,8.072624999999999,9.0289,11.795875
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,57.63780000000001,1056.2837,8152.938275,28484.375275
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.790175,-1.956875,5.424649999999998,10.40805
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.4651749999999995,44.46890000000001,1808.645175,18300.771675
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,73.71072500000002,548.5262250000002,6998.7060500000025,15517.685825000004
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",36.593875,12.38925,20.453975,26.141
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",4.866875,-6.079600000000005,-0.9829249999999998,-0.0175500000000004
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,-7.029199999999999,-0.8316750000000006,6.3844499999999975,-3.3916499999999985
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,11.347624999999995,-0.3703499999999984,5.443099999999999,8.653624999999998
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.1763249999999985,2.079224999999999,4.16545,9.400049999999997
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,1.564425,5.111599999999998,3.787749999999997,5.941674999999997
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,0.809324999999999,-2.8809500000000012,4.077449999999998,12.5886
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.0410249999999985,-1.24735,2.332300000000001,9.077649999999998
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,15.476074999999998,-3.3265499999999983,15.938675000000002,30.48635
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,8.994649999999998,-2.50845,2.8123499999999986,13.005825000000002
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.8564500000000015,5.492199999999998,-0.7977249999999989,5.865999999999998
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,9.079900000000002,6.883825,11.193824999999995,1.743925
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,2.711925,-1.5984249999999998,8.351775,-0.4480000000000008
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,1.0983999999999998,-0.6878499999999987,4.3507250000000015,4.467700000000002
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,12.073150000000002,14.043624999999995,20.888475,23.183125
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.65325,0.3591749999999996,-4.903599999999999,8.665075000000002
GlcNAc(a1-4)Gal(b1-3)GalNAc(a1-Sp14,7.554099999999999,-1.0213500000000009,-1.6371499999999992,11.569825000000002
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,5.201550000000001,2.3590500000000008,1.4676,31.725300000000004
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,-0.8764749999999992,-1.94045,20.536725,204.642725
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,12.385025000000004,-2.66025,3.2018250000000004,2.6970500000000013
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,2.4000249999999994,2.3648499999999992,2.980375,18.7588
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,7.7793,0.9874249999999992,5.048675000000001,3.9274
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,2.179099999999999,-6.0383749999999985,5.535,3.7912
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.646224999999996,12.687675,389.5456,4094.1836
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,71.24972499999998,1087.57995,6625.011200000001,9103.180325
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,542.1819750000002,3309.6893999999993,12330.405324999998,18151.803675000006
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,478.800175,3890.8572,15807.911499999998,22493.679650000005
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.4872749999999997,-0.8465749999999996,5.985150000000003,8.356750000000002
KDN(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp0,7.901925000000002,1.9843500000000027,15.354375,31.169650000000008
KDN(a2-6)Gal(b1-4)GlcNAc(a1-Sp0,9.5629,-1.73375,-2.247675000000001,20.144350000000006
KDN(a2-3)Gal(b1-4)Glc(a1-Sp0,6.09635,-4.309550000000003,0.17907500000000187,5.204574999999998
KDN(a2-3)Gal(b1-3)GalNAc(a1-Sp14,2.0566499999999985,-2.1372000000000004,9.288025000000003,12.71985
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,13.460175,9.284074999999998,150.60289999999995,2091.25565
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,96.27067499999998,836.3000749999999,9993.294425,17216.714375000003
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNA(b1-Sp20,44.49787499999999,31.53092500000001,26.89905000000001,74.371925
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,14.150775,22.99325000000001,349.5049,7046.000074999999
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,1.773675,3.6234499999999983,5.717824999999998,51.981375
