IUPAC,ConA 0.1ug/ml,ConA 0.5ug/ml,ConA 1ug/ml,ConA 10ug/ml,ConA 50ug/ml,ConA 100ug/ml 
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.8245000000000005,-0.15910000000000046,4.501949999999999,34.069975,295.18077499999987,441.759425
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-1.231099999999998,2.761175,-1.365525,-0.1832250000000002,1.4090500000000041,-26.02502500000001
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.305374999999996,3.3758750000000006,9.172275,-0.8563249999999982,6.742625000000002,62.026025
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,7.173550000000002,3.660475,4.295349999999999,22.47977499999999,-10.595375,-42.43070000000003
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,6.699675000000001,7.649625000000004,-1.7025,33.20660000000001,59.82069999999999,313.332275
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,5.038525,10.28875,1.7506999999999984,9.828850000000003,-11.586349999999996,-77.16225
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,-3.12655,-1.4094999999999978,-1.8775500000000007,2.211224999999999,-79.71834999999999,354.343025
Gal(b1-4)GlcNAc(b1-Sp0,20.12054999999998,-8.607099999999999,4.468799999999998,64.44152500000007,26.035074999999992,-34.66605000000001
Gal(b1-4)GlcNAc(b1-Sp8,2.3315499999999982,-0.4738749999999996,4.129099999999998,4.022250000000003,-33.9739,332.29329999999993
Gal(b1-4)GlcNAc(b1-Sp23,3.583575,1.0185250000000012,6.778699999999998,8.00055,-16.18235,-5.976699999999994
Gal(b1-4)Glc(b1-Sp0,15.811450000000002,7.032600000000002,9.887375,15.908549999999998,22.03675,1.9867249999999783
Gal(b1-4)Glc(b1-Sp8,12.640225000000004,5.046075000000002,1.5447249999999997,42.6577,18.332774999999994,17.633875000000003
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,7.773450000000002,-4.730724999999998,-3.5684249999999995,3.431024999999991,-44.300625,-27.642074999999995
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,13.741650000000005,-2.479400000000001,-3.8671499999999988,-0.034500000000003084,11.801574999999993,96.7994
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,-2.2897999999999943,3.807024999999996,0.7688000000000006,21.42320000000001,-12.740899999999993,-69.4563
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,6.97335,0.7321249999999981,-1.325125,24.067599999999967,-4.283575000000013,-35.67925
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,-4.99625,2.2916500000000006,-0.7569499999999979,2.5772249999999985,4.019400000000001,-16.666600000000017
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,-1.6006749999999992,-6.614949999999998,-9.116725,15.263224999999998,-78.136575,51.83014999999999
GlcNAc(b1-3)GalNAc(a1-Sp8,1.489625000000002,5.597774999999999,5.514499999999997,2.5692249999999994,-14.153224999999996,-25.299924999999995
GlcNAc(b1-3)GalNAc(a1-Sp14,0.9636750000000021,4.373474999999999,3.7698,20.745599999999968,6.220824999999998,19.066099999999988
GlcNAc(b1-3)Gal(b1-Sp8,-5.15115,1.0797999999999988,4.008624999999997,34.478624999999994,-1.7833000000000023,10.344349999999991
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,11.0351,-5.7695000000000025,3.609849999999998,41.77417500000001,18.332325,-3.339099999999988
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,-2.2471749999999986,-0.7975500000000011,1.1283999999999992,60.26444999999999,4.583225000000001,-13.018149999999993
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,12.056025,-5.798725000000001,0.3862249999999996,0.3721750000000021,2.8246750000000063,-19.402475000000006
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,2.1732750000000003,5.10895,0.12425000000000175,25.62360000000001,-16.270375000000005,-9.55257499999999
GlcNAc(b1-4)(a1-MDPLys,-0.03659999999999819,1.7311250000000005,4.780650000000001,15.61482500000001,1.6528250000000089,257.0452
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,-2.39705,0.6164749999999994,0.8086499999999992,26.873449999999984,-26.63055,-32.289625
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,-14.597525000000005,-3.117424999999999,-5.24915,-22.011625,-61.82067500000001,-272.2133749999999
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,9.6264,6.404675000000001,7.080049999999997,32.81639999999993,-19.817225,-21.764799999999994
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,10.903950000000002,28.27017500000001,-6.319399999999997,13.405150000000004,127.491625,-109.78064999999998
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,3.6148000000000007,2.1292250000000017,0.5305250000000008,6.982725000000002,-29.255,-44.539525
GlcNAc(b1-6)GalNAc(a1-Sp8,-9.53025,-2.3513499999999983,-10.587175,16.260025000000006,-83.156775,-101.583675
GlcNAc(b1-6)GalNAc(a1-Sp14,2.133050000000001,-4.4934249999999984,-6.153024999999998,42.677575,-17.4348,-55.91385
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,5.820125000000001,2.8265749999999983,4.7116500000000014,-2.6666999999999987,-40.61575,-108.29129999999998
Glc(a1-4)Glc(b1-Sp8,8.113475000000008,4.021875,3.101025,71.65535000000001,-16.843624999999992,-84.81162499999998
Glc(a1-4)Glc(a1-Sp8,-3.139525,0.09097500000000024,-1.1106000000000034,65.0215,2.139650000000003,459.7973749999999
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,6.493675,12.692175,10.35105,52.4619,-3.207024999999996,32.36860000000001
Glc(b1-4)Glc(b1-Sp8,7.944125,3.057174999999998,0.8212250000000001,56.10230000000003,-1.5047749999999953,63.16022500000002
Glc(b1-6)Glc(b1-Sp8,7.6877749999999985,5.794574999999997,-2.298,78.6995,-6.7907249999999975,17.936849999999993
G-ol(a1-Sp8,24.10680000000001,3.92595,5.160625,63.96995,91.85735,-46.389575
GlcA(a1-Sp8,1.5860499999999984,1.8934249999999988,4.7075,111.1440750000001,154.95322499999997,128.47
GlcA(b1-Sp8,61.650325,18.843475000000005,51.35120000000001,145.79154999999997,15.214675000000007,-12.228024999999995
GlcA(b1-3)Gal(b1-Sp8,8.545299999999997,4.972600000000002,16.11,33.89465,-59.79867499999998,15.450550000000007
GlcA(b1-6)Gal(b1-Sp8,34.999399999999994,6.3789750000000005,11.078725,78.98464999999999,-33.257225000000055,77.51837499999998
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,4.4460250000000014,-1.1383499999999973,-1.157149999999998,38.81015000000008,78.53587500000003,-78.4525
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,0.5660000000000007,9.411875,9.53,27.63677500000001,-37.42367499999999,-14.486049999999993
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,151.62612499999994,1278.305425,1734.3327249999998,23673.05285,35733.039625000005,37383.238925
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,1349.137925,7143.289750000001,7542.78205,34350.20217500001,37007.8122,35882.16475
Man(a1-2)Man(a1-3)Man(a1-Sp9,350.60902500000014,3266.6271250000013,4014.3459249999987,31673.0572,39112.26245,35979.05832499998
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,596.917425,4364.060775,3931.352375,28130.45435,39418.838825,36146.124275
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,579.3302,3746.42255,12297.306224999998,41125.4217,36617.56555,55881.74667500002
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,302.80367500000006,2529.8048499999995,2569.1871,18115.49505,26458.2468,27684.3204
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,759.7174500000001,491.513825,14138.043375,37576.20085,29565.61050000001,39736.120775
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,1169.44195,8673.480875,8166.97365,31017.728075,33882.1595,34121.051825
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,553.5821,6147.921399999997,8982.164700000001,48820.91817499999,47253.379725000006,41082.4295
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,527.3520999999998,5983.172275,5784.35625,50032.27727500001,28615.782425,38825.993
Man(b1-4)GlcNAc(b1-Sp0,-2.595749999999999,4.084774999999997,-0.20760000000000112,20.656800000000004,-57.9804,-129.53074999999995
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-1.1507500000000004,-13.938825,-6.9632000000000005,3.3239500000000066,-38.594075,-88.66035
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,8.948600000000003,0.26142499999999913,5.068975,74.61975000000002,-24.824500000000004,273.676325
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,1.6725,-0.9846000000000004,3.3563249999999982,17.733375,-1.5050250000000034,0.5366500000000087
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,-1.8623000000000007,-2.0120250000000013,6.854200000000002,5.96125,29.38659999999999,87.00552500000009
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,2.171150000000001,8.010525,1.2450999999999972,77.04992500000003,43.63879999999999,380.2026000000001
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,-0.7532249999999987,-5.359874999999999,1.0287249999999997,-6.287949999999999,-43.46115,-50.6319
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,-4.333924999999994,-5.095825000000001,-2.537200000000002,0.6653999999999982,-63.69837500000001,-48.759424999999936
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,-3.7910000000000004,7.458375,12.3849,95.929275,-15.96887499999999,-67.71264999999997
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,21.17647499999999,19.824874999999995,10.574749999999996,69.30170000000001,-38.36399999999999,-20.914500000000004
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,-0.017075000000000173,-5.9631000000000025,-3.6936999999999984,158.02245,-81.542525,-56.8729
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,-4.884949999999996,-4.078725,-8.994875,173.86364999999995,-42.0345499999994,-42.6439
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,-1.2141749999999991,-8.346525000000002,2.893999999999997,19.812025000000006,-47.311325,-46.157225
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,0.9546499999999992,2.377624999999999,5.437800000000001,131.05362499999998,-13.731700000000002,6.983675000000005
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,-6.362574999999998,-2.100625,5.725649999999997,47.68210000000001,-11.81145,-2.897974999999974
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,-1.7673000000000003,-4.184975,0.6884750000000004,19.305225000000004,-12.4152,51.79160000000002
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,7.958525000000009,6.101274999999998,2.773125,28.59790000000001,-8.391324999999995,-3.2814249999999987
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,-8.55105,-0.9377999999999992,1.2568250000000027,-18.098900000000008,-41.01219999999999,-104.39567499999998
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,-9.210450000000002,-10.706299999999997,4.002475,-2.1340499999999984,-57.138675,196.43415
Neu5Ac(a2-3)GalNAc(a1-Sp8,-16.11745,-1.5370500000000007,-14.698975,-12.987625,8.74215000000001,-58.8733
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,1.8273,-3.4399750000000004,-1.0845499999999983,-4.987125000000002,-34.959525000000006,-97.189425
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,12.485125,4.198075000000001,22.80975,20.584900000000005,-10.081074999999998,118.601825
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,-4.310450000000001,-9.462175,7.29645,-4.5898999999999965,-48.6413,-52.92285
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-1.9138250000000028,-4.25625,5.2535250000000016,191.51887500000007,336.9149749999999,311.046775
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,-4.5364,-0.5136499999999984,-7.599050000000003,-11.900574999999998,-10.557000000000002,-18.445899999999995
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,-2.3660000000000005,9.700074999999996,-1.799350000000001,34.074975,-16.891975000000002,682.290375
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,-5.003575,1.8089999999999973,0.8610249999999997,17.947650000000007,15.995774999999995,-24.550450000000005
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,11.484025,2.689675000000001,7.548525,985.42525,820.3036000000003,2763.200775
Neu5Ac(a2-3)Gal(b1-Sp8,7.519274999999999,3.0842249999999947,2.557224999999999,5.746375000000002,9.532999999999998,-12.471699999999998
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,3.575574999999996,11.444550000000005,22.218625,4.692600000000001,-9.856999999999998,364.167275
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-2.905425,-3.2063750000000004,-2.0489000000000006,-3.5350250000000045,-10.04835000000001,19.950850000000013
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,3.005875000000003,10.725475,0.4212000000000007,20.851425000000006,3.8901749999999993,-37.30390000000001
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,-2.420074999999997,15.8488,6.311349999999999,-1.9524249999999976,-4.5680249999999925,-32.171075
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,-6.160674999999998,0.5082249999999995,-0.22205000000000208,6.786474999999999,-9.705749999999998,-45.868525
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,-6.0886749999999985,11.612250000000005,-0.226700000000001,-13.548575,-62.81445,18.696475
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,-0.19010000000000105,0.3054250000000005,2.229275000000001,9.3097,17.733375,-6.747624999999973
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,15.577324999999995,1.6975249999999988,9.226499999999998,61.327175,409.323575,651.8901
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-3.3319500000000013,-0.10562500000000163,6.16095,53.53294999999999,0.6295500000000018,-14.292925
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,0.8444499999999993,-3.840625,-7.582424999999999,-0.7761750000000021,17.916125,-32.392325
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,-5.6419,6.1226,0.5225250000000017,0.3740249999999996,-22.14,17.008525000000006
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,7.960899999999999,5.307474999999998,4.2517749999999985,14.34165,-23.10105,-38.64897500000001
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-0.6567249999999998,-3.3088750000000005,-4.4555500000000015,55.085075,129.18282499999998,660.335
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,-7.9787750000000415,5.315574999999999,12.894099999999998,-11.614749999999995,21.424125,-70.808825
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,-5.641624999999998,0.7084500000000009,1.4235250000000033,4.141824999999997,-20.831375000000005,-51.55129999999999
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.792524999999999,10.015475,-8.710575,7.079850000000004,-0.5582999999999956,331.0159250000001
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,8.361875,3.4707999999999988,0.9847499999999982,22.721000000000004,6.200725000000008,-81.22627500000002
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,5.7988250000000034,19.08845,0.8921499999999991,5.710175,24.04760000000001,-49.644525
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,13.965099999999998,6.213875,12.423374999999998,22.44580000000001,-8.882950000000003,-53.568825
Neu5Ac(a2-6)GalNAc(a1-Sp8,-0.9692750000000014,-3.9628250000000014,3.96185,6.187025000000004,-6.310849999999995,436.906475
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,5.149725000000002,6.459,15.364025000000002,1.9770749999999992,-10.407474999999994,64.500425
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,-4.704725000000002,-6.232325,-1.5917999999999992,67.18872499999999,-23.856675,-66.84672499999994
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,2.6842750000000013,-7.7517999999999985,5.288675000000001,17.842550000000006,-15.943075000000004,9.176475000000009
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,0.7139000000000006,-4.270249999999999,7.640175000000001,12.72785,75.8807,118.19119999999992
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,15.017275,19.2021,7.0254249999999985,75.759525,742.25065,882.3693999999997
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-11.285425000000002,7.264374999999994,10.782600000000002,-1.1734749999999998,4.747350000000001,8.71197500000001
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,-10.396700000000003,0.6275750000000002,1.1853250000000006,6.870449999999997,-11.479299999999995,-18.6324
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,8.874024999999998,3.0370250000000016,12.80955,27.987675,28.05015,-31.30245
Neu5Ac(a2-6)Gal(b1-Sp8,14.101775,2.9000249999999994,1.1919249999999997,24.2487,-22.702875,-14.328674999999995
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,-0.2901999999999987,-2.7400750000000027,8.56135,15.8632,-8.20625,-30.11545
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,-1.1847999999999992,-2.5574249999999985,5.5284999999999975,26.920850000000005,-10.755625,-31.621075
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,-1.0073500000000006,9.581075,4.844449999999998,61.443175,191.873625,232.64737500000004
Neu5Ac(b2-6)GalNAc(a1-Sp8,2.2555,0.5973249999999997,19.412750000000006,25.624925,38.33754999999999,-15.708499999999995
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,4.690574999999999,-5.9463500000000025,-1.0428500000000025,174.86117499999997,-21.08775,119.65505000000002
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,10.079299999999998,0.5707250000000013,-0.6705499999999978,13.946199999999996,-41.30352500000001,-24.672024999999962
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,1.6284500000000008,-7.7654999999999985,-3.1417999999999986,21.06255,-19.7312,124.30197499999996
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-1.2297250000000002,16.130674999999997,1.9525749999999995,-6.142250000000002,-8.356149999999985,-64.99895000000001
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,3.92515,1.2105250000000003,-1.0444250000000022,4.421849999999997,0.5904999999999987,-29.431625
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,4.421224999999996,0.17197500000000154,3.980175000000002,5.523425000000002,-74.94895000000002,-159.48927500000005
Neu5Gc(a2-6)GalNAc(a1-Sp0,13.826475,4.8602500000000015,-3.78675,13.581425,-8.471474999999998,-45.129125
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,-0.8879749999999973,7.3409499999999985,2.1846250000000023,2.2684500000000014,34.54537500000001,-112.17279999999998
Neu5Gc(a1-Sp8,3.84055,8.449325000000002,2.2390250000000016,34.20705000000001,-39.75505,-35.33727500000001
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,-3.1510250000000024,-9.862799999999998,-7.510299999999999,-6.277999999999999,-34.309075,432.974825
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,-2.218449999999999,-2.8286250000000006,2.838775,21.81772500000001,-29.600875,-39.45514999999999
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,-0.214575,-6.234725,11.852525000000005,120.83872499999998,-80.34407499999998,-18.07117500000004
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,20.483875,5.76535,24.125725,55.04965,17.747374999999995,-68.983525
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,11.294950000000002,3.190599999999998,14.5951,54.695675000000016,-15.942249999999998,18.222900000000013
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,0.3870000000000005,3.3785250000000016,-0.9475250000000006,175.07007500000003,-4.989149999999999,11.688725000000005
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,4.941950000000002,6.697275000000001,-0.226875,20.88285,18.84725000000003,311.45080000000013
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,11.734400000000004,1.0357000000000005,-1.3874250000000004,1.4826000000000017,-22.603399999999993,86.59935000000002
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,-2.310500000000001,4.936725000000001,2.030250000000004,106.35865,-13.146875,-14.864974999999962
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,-14.4089,6.568724999999999,-2.8531499999999994,3.993700000000004,-31.76952499999999,83.50395
(6P)Glc(b1-Sp10,18.32595,4.628525,6.524349999999997,102.405925,-13.103224999999998,-60.082925000000046
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,32.721,9.4443,20.6759,119.30732499999998,-15.949775000000002,92.760625
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,12.651875,3.482975,9.04975,26.431275,31.72170000000001,335.0947250000001
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-5.305425,31.02025,15.4072,2090.876225,39173.09997499998,41957.76992499999
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,10.750375,1.05265,9.632525,4.768799999999999,-23.90929999999998,-6.599724999999991
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,-5.831775000000002,-7.153475,-10.462724999999997,2.1853750000000014,-28.62255,227.829175
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,8.17125,-8.396025,-5.563374999999998,0.5251000000000001,-12.368875000000005,91.92112500000002
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,-11.157525000000005,8.0227,-0.13114999999999988,0.27402499999999463,-1.2449249999999952,-82.95429999999998
GalNAc(b1-3)Gal(b1-Sp8,-0.6759999999999984,-2.740775,6.641000000000003,12.312425000000005,-20.634025000000005,47.01450000000001
GlcA(b1-3)GlcNAc(b1-Sp8,4.997975,3.1128250000000013,2.954775,-5.37,58.49697499999991,-143.210075
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.549250000000004,67.024675,158.1773,5927.1372500000025,48019.507225,41526.055725
GlcNAc(b1-3)Ma(n1-Sp10,9.923075,19.206525,1.6967249999999992,9.62865,-19.304375,-174.41132499999995
GlcNAc(b1-4)GlcNAc(b1-Sp10,-3.4113749999999983,0.4015000000000004,7.451699999999999,3.693299999999997,-42.6471,-41.427525
GlcNAc(b1-4)GlcNAc(b1-Sp12,13.635225000000002,-0.9656250000000028,-8.377724999999995,5.257174999999997,-73.940325,-92.78390000000002
MurNAc(b1-4)GlcNAc(b1-Sp10,-1.5057750000000016,1.9372499999999988,-4.914099999999999,0.6123250000000021,-11.150400000000007,-61.39799999999999
Man(a1-6)Man(b1-Sp10,9.192149999999998,5.2247,1.7244999999999957,113.644375,26.45955000000001,82.840325
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,537.2754,5249.231425,5258.4487,29982.595175,29441.989225,32005.103625000003
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,884.1834749999997,6004.178750000001,6303.8867,35116.391725,33623.3843,36801.801950000015
