IUPAC,PSL 0.1ug/ml,PSL 1ug/ml,PSL 10ug/ml,PSL 100ug/ml
Man(a1-2)Man(a1-3)Man(a1-Sp9,3.2536500000000004,0.957399999999998,4.3752,43.13202500000001
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.249525,-1.0166499999999994,14.800825,95.691475
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-0.13945000000000185,4.996400000000003,2.234275,148.1397
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,14.051475,19.92295,22.48967500000001,78.86472499999998
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,0.6422749999999993,0.1133500000000005,6.988625000000001,47.74227500000001
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,4.1312,13.160700000000006,13.706025,199.47285
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,37.20777499999999,59.80447499999999,69.42712499999999,152.46227499999995
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.338525,3.8930000000000007,2.7285249999999985,56.285375
Man(b1-4)GlcNAc(b1-Sp0,8.304825000000001,11.21425,-0.3266000000000009,15.504125
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-1.204375,13.455925,7.8709000000000024,4.6925750000000015
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,0.8263500000000001,3.6117250000000016,16.663125,34.73215
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,6.066875,3.8901,3.86985,8.752850000000002
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,9.532324999999997,9.821749999999998,8.952725,16.81197500000001
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,6.467575,3.2479500000000003,2.3717749999999995,9.792875
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,2.9032500000000008,6.5870750000000005,10.381674999999998,21.907774999999994
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,-0.6526249999999996,-0.8229250000000006,-0.3737999999999992,-7.88255
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,2.234724999999999,3.965,1.3356000000000003,37.401024999999976
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,7.651675,5.284200000000001,2.623075,7.0887249999999975
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,4.568175000000001,17.294225000000004,4.261075000000001,-6.3172
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,2.1594249999999997,3.9191,-0.06917500000000132,12.695224999999995
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,2.8574,5.773250000000003,2.6939999999999986,0.8929499999999989
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,3.6721749999999993,-2.665425,3.2110999999999987,1.3823249999999998
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,3.962475,8.3625,6.387174999999999,34.315499999999986
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,5.6382499999999975,0.21579999999999933,-0.4905500000000012,18.024224999999994
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,4.8897249999999985,3.5059250000000004,15.58115,19.05695
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,22.1582,20.306224999999994,-2.041625,13.068424999999998
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,1.725825,7.666924999999997,14.117974999999996,15.545524999999996
Neu5Ac(a2-3)GalNAc(a1-Sp8,3.7710250000000007,-0.8866750000000003,3.79105,4.355549999999997
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,3.2273999999999994,5.1025,-0.6906750000000001,23.727125
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,7.837825,39.3065,18.629225,26.776025
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,3.4704999999999995,6.4009,2.0253499999999995,6.198174999999999
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,12.1094,3.6515,11.986125,18.522400000000005
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,3.4741250000000012,3.824775,5.448775,15.8766
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,3.892425,2.977575,3.5768500000000003,21.47662500000001
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,4.4612,3.78335,1.8735,4.804900000000001
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,4.682775000000001,6.093599999999998,28.67505,13.6033
Neu5Ac(a2-3)Gal(b1-Sp8,0.11530000000000018,3.995050000000001,4.226825,7.2322250000000015
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,10.394575,0.5967749999999974,4.658324999999999,12.654525
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.1743500000000004,1.529175,3.378899999999999,11.642950000000004
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,2.4930250000000007,9.37525,8.563950000000002,8.286949999999997
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,-0.664849999999999,9.5522,10.16735,13.402599999999996
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,6.959,0.7475000000000005,6.418625,10.71012499999999
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,7.929849999999999,14.072074999999998,6.296924999999999,0.6754500000000014
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,6.150575,6.495425,7.968900000000002,12.792825000000002
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,0.7561750000000007,4.692249999999999,5.118999999999998,2.051875
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.834949999999999,5.767099999999999,5.161649999999999,11.537725
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,1.076625,4.992175000000001,3.0283750000000005,9.618474999999997
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,0.9434500000000005,5.3179500000000015,5.544350000000001,38.97485
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,0.0043999999999995145,5.239325000000001,-3.2516000000000016,10.072324999999992
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.361875,0.9688000000000008,5.238725,3.5792250000000028
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,1.686675,3.0284750000000003,-1.099075,14.395525
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,6.487125,6.5382,13.891424999999998,1.8866249999999989
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-2.659475,11.495549999999998,2.08205,3.242324999999997
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,10.82255,10.710974999999998,10.98475,12.966075
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,1.980425,7.249375,9.600275,14.467924999999996
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,5.198100000000002,-1.7366,7.991125,1.8433250000000017
Neu5Ac(a2-6)GalNAc(a1-Sp8,2.715625,9.564525000000003,10.111199999999998,5.118925000000003
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,4.123025000000002,4.095425,6.635175,21.18775
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,3.1639249999999994,22.867425,2403.5560750000004,18700.884575
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,19.3975,224.00527500000004,7205.7978749999975,24375.50135
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,-1.4701000000000004,212.485925,10212.704025,26742.26145
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.951275,391.4016,9572.629549999998,28209.953475
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.184175,508.23115000000007,11976.654275,29170.614725
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,-1.4637250000000006,5.6478,6.516974999999999,220.40122499999995
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,7.608550000000003,45.61815,2362.800425,16321.2912
Neu5Ac(a2-6)Gal(b1-Sp8,5.844175000000001,5.5805,28.1535,2098.813225
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,8.97675,5.4122,6.004849999999999,9.34945
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,2.230700000000001,-0.8874750000000002,4.61155,3.322725
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,5.97505,4.0133,2.712025000000001,13.777825
Neu5Ac(b2-6)GalNAc(a1-Sp8,7.0466750000000005,2.97075,2.6533250000000006,12.856999999999996
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,5.9928500000000025,4.565524999999998,3.561775,-0.1083249999999989
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,8.21045,-0.15492499999999956,7.574674999999999,8.930200000000003
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,4.39925,6.66325,7.1803,5.401525
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.132625000000001,1.5391500000000002,-1.4429249999999998,10.569049999999997
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,2.237375,1.8273500000000016,7.483125,-1.8527999999999984
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,3.1888000000000005,7.737725000000002,8.014599999999998,17.4573
Neu5Gc(a2-6)GalNAc(a1-Sp0,2.31565,14.5549,4.860174999999999,21.278175000000005
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,4.623225,141.7918,9664.490425,27542.65575
Neu5Gc(a1-Sp8,2.47175,37.9204,10.5554,17.755675000000004
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,6.0492,7.4401750000000035,2.241175,-0.3541749999999997
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,9.617124999999998,-0.4349750000000001,5.113299999999998,6.390049999999999
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,9.926225,15.591475000000004,8.2318,13.14265
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,7.156300000000001,8.137875000000001,11.55125,27.275600000000004
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,13.147700000000002,1.6923250000000012,21.27135,10.83905
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,5.738125,5.6323,7.3455249999999985,18.015775
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,1.7631000000000014,0.20195000000000007,5.165974999999999,1.9366250000000007
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,3.655375,7.46725,1.0945249999999989,2.3660249999999987
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,4.942400000000002,3.1248000000000014,15.633950000000002,17.73125
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,2.440075,3.72945,0.025874999999999204,40.87087500000001
(6P)Glc(b1-Sp10,5.40905,8.924025,10.286324999999998,6.849050000000003
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,18.363000000000003,11.713475,14.717074999999996,24.072450000000003
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,4.311325,17.817825,7.096825000000001,6.6655750000000005
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.9576,5.99875,1199.4370750000005,17991.189500000004
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,2.2414749999999994,3.0227499999999994,15.427199999999996,36.52172500000001
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,2.066525,0.9215749999999998,2.6000250000000005,17.686974999999997
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,-0.5426249999999992,5.684100000000001,6.273075,57.0953
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,-0.3786249999999991,4.224149999999999,7.417225000000001,22.738375000000005
GalNAc(b1-3)Gal(b1-Sp8,6.398775,4.8777750000000015,13.896775,29.418625
GlcA(b1-3)GlcNAc(b1-Sp8,-0.6548749999999997,6.421099999999999,12.817600000000002,16.534524999999995
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,1.1296,10.445325000000004,1624.3861500000005,18705.141025
GlcNAc(b1-3)Ma(n1-Sp10,8.35105,11.847900000000005,20.23715,13.57965
GlcNAc(b1-4)GlcNAc(b1-Sp10,-0.9335000000000008,4.013425,4.54215,7.915374999999999
GlcNAc(b1-4)GlcNAc(b1-Sp12,-0.5346250000000001,1.7986499999999994,7.440499999999987,19.53167500000001
MurNAc(b1-4)GlcNAc(b1-Sp10,5.514875,4.771524999999999,2.36935,7.8787249999999975
Man(a1-6)Man(b1-Sp10,9.812175,11.199424999999998,13.288949999999998,24.882200000000005
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,7.62895,7.2019,10.659499999999998,27.112250000000003
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,8.814175,4.7421250000000015,34.302925,293.292625
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,6.0875499999999985,8.037625,41.3549,666.7176749999999
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,1.6462249999999994,6.838800000000001,5.366949999999999,24.707599999999992
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-0.5329250000000014,4.28695,54.498775,8549.179624999999
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-1.1446500000000008,96.5937,7040.226375000001,22396.134325
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.436875,66.991075,4212.9885,22163.383725
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,0.7677750000000003,1.2278000000000002,7.172799999999998,9.11135
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,1.0577500000000009,9.467775,4.89425,7.244225000000003
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,12.232025000000002,4.323475,9.60775,7.615
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,7.447025,10.8575,5.5776749999999975,68.01369999999997
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.2766750000000004,7.930349999999999,1.0680749999999986,7.246175000000008
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.2535000000000007,13.38485,3483.7572000000005,23042.52540000001
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,11.980775,7.143374999999999,9.81,5.939425000000003
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",20.6458,20.512425,23.883475,34.85475000000001
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",-0.2891750000000002,0.20059999999999967,-0.4423499999999998,2.8902249999999987
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,19.923375,68.26900000000003,15255.726725000002,30406.039325
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,3.283725,4.913325000000005,2.6609000000000016,4.488024999999997
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.506100000000001,801.7372250000003,18686.109875,34154.353325
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,5.0953,3.785075,7.8239,11.231224999999995
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,6.5692999999999975,10.583875,10.53415,23.498225
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.998850000000001,0.2706999999999997,4.985174999999998,11.258175
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,8.079324999999999,9.995,10.76685,17.0175
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,6.9611750000000026,15.004425,12.116625,5.4564999999999975
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.7196250000000006,2.2204500000000014,6.310750000000001,31.995025000000034
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,4.6144,2.418825,4.285625,13.280100000000004
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,1.2403499999999994,11.5425,3.2753500000000013,5.606049999999999
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,-0.5270999999999999,3.025925,5.835599999999992,14.372825
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.459875,7.176775,7.409725000000003,27.565650000000005
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.100449999999999,6.5355,-1.85725,3.092899999999993
GlcNAc(a1-4)Gal(b1-3)GalNAc(a1-Sp14,4.599324999999999,5.052924999999998,8.42035,10.810375
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,4.1708500000000015,21.911625,1157.84485,16352.702125
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,9.391949999999998,154.12835,9739.381,24809.364925
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,1.5734750000000002,11.526075000000004,2320.623475000001,19843.139425
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,6.616925,258.09045,10542.17765,24769.00215
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,3.7577249999999993,4.102999999999998,0.934899999999999,6.331675000000002
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,3.3449249999999986,12.002,12.087475,6.1521750000000015
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.9758250000000004,10.5975,14.988999999999995,32.167825
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,1.1845249999999998,0.2958749999999997,5.805875,487.0987
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,-1.8690000000000009,-3.2265000000000006,10.72795,310.27414999999974
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,7.927749999999998,10.369575,20.1706,700.858125
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.764500000000002,5.4865,18.584325000000007,17.466675000000002
KDN(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp0,5.800150000000001,13.15375,14.747175000000002,15.246075
KDN(a2-6)Gal(b1-4)GlcNAc(a1-Sp0,19.64815,9.908825000000002,132.83179999999996,6567.311725
KDN(a2-3)Gal(b1-4)Glc(a1-Sp0,1.857175000000001,10.874975000000004,5.484724999999999,2.9617250000000004
KDN(a2-3)Gal(b1-3)GalNAc(a1-Sp14,3.9056,8.571700000000002,12.540125000000005,18.747975
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,6.911625000000001,9.550500000000003,17.51785,22.35785
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,1.579375,10.617799999999997,7.1353,17.889974999999996
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNA(b1-Sp20,20.8379,33.37457500000001,25.38349999999999,23.318925000000004
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,-2.1687749999999992,14.36095,5.247000000000001,28.573650000000008
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.592549999999999,2.705099999999998,-2.875175,15.387149999999995
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,11.511075,25.1045,31.198975000000004,245.04652500000003
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(a1-Sp21,-3.081475,-8.833274999999997,0.4577749999999989,12.92005
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,1.578924999999999,-2.588425,4.343275,19.117075000000003
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,4.17415,0.31387499999999946,-6.946024999999999,10.817675
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,6.979700000000001,14.736,18.463425,19.553075
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,14.238900000000005,4.380875,8.916850000000002,19.805225
