IUPAC,WFL (0.1ug/ml),WFL (1ug/ml),WFL (10ug/ml),WFL (100ug/ml)
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,9.243825,17.2371,50.96015,13.484025
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,12.498149999999995,17.375025,251.5546,200.58345
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,5.493425000000001,5.917325000000003,59.305525,0.24747500000000144
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,9.004400000000002,6.474325000000002,13.696150000000005,10.633925
Gal(a1-3)Gal(b1-Sp8,8.243174999999999,27.4788,7.404649999999997,16.322800000000004
Gal(a1-4)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,6.409175000000001,-2.290700000000001,-0.4352750000000025,8.152075000000195
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,8.124649999999999,24.126825,7.861575000000002,16.06545
Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp8,5.7134750000000025,6.1738499999999945,42.887125,-7.179025000000001
Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,0.07750000000000057,5.8221250000000015,31.443850000000023,12.141800000000005
Gal(a1-4)GlcNAc(b1-Sp8,21.647,7.035599999999999,110.168025,97.12015
Gal(a1-6)Glc(b1-Sp8,8.094650000000001,8.98490000000001,7.884524999999997,-1.8841250000000016
Gal(b1-2)Gal(b1-Sp8,10.863499999999998,34.37460000000001,631.02195,1297.07525
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.337999999999999,3.593675000000003,7.647025,3.095
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,37.52012499999999,355.80974999999995,7725.409749999999,23470.559675000004
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp0,17.605775,14.80015,-10.538275000000002,1.3461499999999995
Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-Sp8 ,16.726075,10.14127500000001,0.6423500000000004,6.725400000000002
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-Sp8,18.755725000000005,6.112025000000001,14.913849999999993,-2.488875
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp8,11.755975,521.0114,13409.392675000005,29060.736025000013
Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,4.387900000000002,5.171650000000003,27.8669,7.850749999999998
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,14.02795,35.8575,45.87405000000001,136.44892500000003
GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,3.291500000000002,4.374624999999999,3.219425000000001,-2.1484000000000005
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp8,10.029375,8.713650000000003,46.151125,14.393375
Neu5Ac(a2-6)[Gal(b1-3)]GalNAc(a1-Sp14,3.4612750000000005,12.876149999999996,7.708774999999997,5.408100000000003
Neu5Ac(b2-6)[Gal(b1-3)]GalNAc(a1-Sp8,0.24134999999999884,8.079024999999998,-5.219875,3.8179250000000007
Neu5Ac(a2-6)[Gal(b1-3)]GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp10,14.861825000000005,223.30095,3174.9726,17753.05355
Gal(b1-3)GalNAc(a1-Sp8,14.743075,7.653949999999997,169.889775,240.27372500000007
Gal(b1-3)GalNAc(a1-Sp14,5.969900000000003,2.3326249999999984,0.2712499999999993,-4.581524999999997
Gal(b1-3)GalNAc(a1-Sp16,6.2363750000000024,10.7815,2.021699999999999,10.3206
Gal(b1-3)GalNAc(b1-Sp8,1.318674999999999,8.462274999999998,118.33337499999998,59.3074
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,4.388500000000004,-2.6495500000000023,39.81107499999999,542.7164750000002
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,23.968775,107.41325000000002,2800.3333249999987,15002.8442
Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc(b1-Sp8,7.2462750000000025,11.860074999999998,90.64245,521.2737000000002
Gal(b1-3)Gal(b1-Sp8,10.590525,11.650325,342.317775,631.4572
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,34.58515000000001,358.32775000000015,8168.717475,19447.1977
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,50.34815,598.9683999999999,7811.110925000001,21076.389075
Gal(b1-3)GlcNAc(b1-Sp0,21.6481,256.971075,3312.464425,10456.963099999997
Gal(b1-3)GlcNAc(b1-Sp8,45.514325,399.6379,5600.28395,16851.610099999998
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.99445,-0.18972500000000106,14.309525000000002,1.8299749999999992
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,5.871900000000003,1.094125,7.051649999999999,20.395125
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,18.944725,-0.4622250000000001,15.702674999999992,0.7054
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.22525,7.9880499999999985,19.116725,-5.0736000000000026
Gal(b1-4)(6S)Glc(b1-Sp0,39.29255000000001,809.2060999999999,6291.397325,16727.5258
Gal(b1-4)(6S)Glc(b1-Sp8,14.67635,172.54485,3329.4026499999986,15781.034175
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,88.66757500000004,1385.85975,17258.357899999995,28540.934325
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,18.8285,846.2859499999997,13539.171349999995,26387.905025
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,28.287125,432.780025,7406.850024999999,23132.47565000001
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,20.348225000000006,96.86987499999998,1228.6072500000005,7508.467275000001
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,43.0253,720.7829750000003,10456.39285,30589.215799999994
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,40.184925,606.29615,8952.000375,25093.98995
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,8.708325,713.075225,9547.564199999997,29396.522575
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,34.22342499999999,672.742125,8452.280899999998,23077.6458
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,118.68597499999998,696.891425,12104.832074999998,26248.477775
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,9.539399999999997,525.554575,18212.314325,32249.88275
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,13.786775000000004,162.931225,8025.4228,22690.414199999992
Gal(b1-4)GlcNAc(b1-Sp0,6.915774999999997,110.32070000000004,2519.082375,11744.412125
Gal(b1-4)GlcNAc(b1-Sp8,47.2458,692.9608750000001,8599.192400000002,20403.116475000006
Gal(b1-4)GlcNAc(b1-Sp23,24.10385,228.3461,9755.9801,12051.781425
Gal(b1-4)Glc(b1-Sp0,7.165774999999997,58.60402499999999,723.4203500000003,1868.2827
Gal(b1-4)Glc(b1-Sp8,12.420524999999998,98.62472499999996,906.1443,2375.912575
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,0.1981499999999992,3.1360500000000027,3.3325250000000004,-2.771075
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,7.313300000000003,3.817099999999998,4.419524999999997,-1.6376749999999998
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,8.219024999999998,-0.7555249999999987,-4.5649500000000005,7.826674999999998
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,12.1695,6.21475,6.722350000000002,2.3054999999999977
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,0.21767499999999984,6.041324999999999,10.002475000000004,2.99885
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,5.722199999999997,0.6339499999999996,-0.9553750000000012,-11.840599999999998
GlcNAc(b1-3)GalNAc(a1-Sp8,-0.06534999999999958,11.745724999999995,4.377475,-6.1205750000000005
GlcNAc(b1-3)GalNAc(a1-Sp14,2.6008250000000004,5.500025000000003,3.2290249999999983,-3.242474999999997
GlcNAc(b1-3)Gal(b1-Sp8,8.322575,2.550275000000001,11.453500000000002,9.027625
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,8.66125,1.2590999999999992,-5.43155,-5.786000000000001
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,10.33845,3.343900000000001,4.2148,-5.980175000000001
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.186175000000002,2.3297500000000024,78.9837,46.939825000000006
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,3.3688,5.987625000000001,-1.1628249999999998,3.888125
GlcNAc(b1-4)(a1-MDPLys,-2.6427,2.011275000000002,-3.1507499999999995,-2.4074500000000043
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,3.901275,3.3965499999999995,-8.5118,-5.707075
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,-3.9517749999999983,-2.4985,-6.683575,-8.985300000000002
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,19.6239,6.4796749999999985,7.12375,2.3798250000000007
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,3.318349999999999,4.014074999999998,1.3899499999999991,-2.7415749999999988
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,10.8981,6.228900000000001,0.2351999999999989,-2.4800500000000003
GlcNAc(b1-6)GalNAc(a1-Sp8,21.3501,12.948350000000005,-2.2047999999999917,0.8136749999999981
GlcNAc(b1-6)GalNAc(a1-Sp14,-1.619799999999998,5.632574999999999,-6.883225000000002,-8.433050000000001
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,9.353199999999998,17.204250000000002,-9.797925000000003,-11.08195
Glc(a1-4)Glc(b1-Sp8,19.394625,13.932950000000005,8.062024999999998,7.902575000000002
Glc(a1-4)Glc(a1-Sp8,5.0555,12.545125000000002,10.8595,1.2134000000000018
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,7.4856,9.086774999999998,4.0603,0.7708000000000013
Glc(b1-4)Glc(b1-Sp8,5.6312750000000005,7.439099999999998,11.382074999999995,13.919875
Glc(b1-6)Glc(b1-Sp8,4.531225000000001,11.1423,19.282175,5.697099999999998
G-ol(a1-Sp8,17.740524999999995,3.742900000000001,-1.2113250000000022,-3.5439000000000007
GlcA(a1-Sp8,12.142025,3.3040000000000003,6.333049999999997,-0.15640000000000145
GlcA(b1-Sp8,54.59752500000002,90.1501,70.7428,60.60872499999999
GlcA(b1-3)Gal(b1-Sp8,13.185625,3.29585,11.67387500000001,-6.933100000000001
GlcA(b1-6)Gal(b1-Sp8,5.960725,70.34955,15.959825,-6.574925000000004
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,1.866725,2.921574999999999,0.4824500000000001,-4.3236500000000015
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,9.150349999999996,5.186349999999997,11.044725,15.569325
