IUPAC,PNA 0.1ug/ml,PNA 1ug/ml,PNA 10ug/ml,PNA 100ug/ml
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp10,3.016395029,6.1655894060000005,4.606915322,22.19644171
Gal(b1-3)GlcNAc(b1-Sp0,12.81029984,14.85092852,3.4490467939999996,8.977410964
Gal(b1-3)GlcNAc(b1-Sp8,12.39633756,3.62648558,3.559901637,14.27803254
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.784649522999999,10.24075796,5.360135014,1.251841027
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,16.88370753,4.524857879,4.722039464,15.73508753
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.456433947000001,7.349028402,8.113401748,9.084065342999999
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.748904081,7.4117713610000004,2.346803681,6.882877492
Gal(b1-4)(6S)Glc(b1-Sp0,5.154877114,10.83017483,5.226980558,5.303392063
Gal(b1-4)(6S)Glc(b1-Sp8,13.43606365,7.300411839,15.74145338,12.94322365
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,7.593268422,3.62226716,46.51028241,2214.984877
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,5.025744157,10.30586621,8.395123581,42.33211972
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,4.617776878,17.07923657,4.786594336,2.842908333
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,4.338563921,3.177363048,5.676193408,8.237751343
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.432827547999999,6.016513614,4.121965479,7.6017838960000015
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.309242889,5.778421813,5.304532392,9.539389256
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1.431671278,1.20204724,3.904721663,11.52226299
