IUPAC,CF-05/27/2011 (0.1ug/ml),CF-(05/27/2011) (1ug/ml),CF-05/27/2011 (10ug/ml),CF-(05/27/2011) (100ug/ml)
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,8.601180615619008,12.860804834327702,23.63049054609673,757.2777988161731
Glc(a1-4)Glc(b1-Sp8,16.822066284695005,8.939567826988739,51.564266761456594,25.18086632840832
Glc(a1-4)Glc(a1-Sp8,19.016953868653776,15.395041543194035,207.07469754009028,18.69388107287212
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,57.89936079906239,14.782332543135247,285.02957062389686,44.70043827670121
Glc(b1-4)Glc(b1-Sp8,16.87230028468737,28.160391838464108,127.67437173600084,17.972412008301816
Glc(b1-6)Glc(b1-Sp8,35.693825740443835,38.74383837846572,35.81691270506857,90.54781762915363
G-ol(a1-Sp8,23.53838815927415,29.64920496730625,78.07992733553994,99.35552942817705
GlcA(a1-Sp8,18.249246979234872,42.26489025396843,122.44756406160064,106.938198926058
GlcA(b1-Sp8,253.5579834873441,94.2631187866152,510.3690319129435,201.5914427167756
GlcA(b1-3)Gal(b1-Sp8,17.011327361986442,34.58354433931207,31.34913178968005,85.82657158271276
GlcA(b1-6)Gal(b1-Sp8,18.958354303226468,14.240478846203509,141.8115332369099,14.965177841685572
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,20.13492161378681,35.69371021912206,182.5619726885841,1865.1725722762048
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,22.644283574962873,7.71990495078568,57.95616985592783,66.47733933506967
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,20.99337646846422,29.2032458972743,99.55338242867086,120.66801862455459
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,45.4385805907547,5.429959777935818,41.037061451357744,120.41374289248164
Man(a1-2)Man(a1-3)Man(a1-Sp9,24.938887971733326,13.359533118713374,33.495232877679605,55.47678347233797
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.168804913561866,11.693976655526304,137.29624348115468,13.492013409050305
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,28.83301489346313,10.443426366978644,61.20940218305231,35.317945130485995
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,91.55642099637986,79.56892979900658,97.26667221956524,29.810269579557534
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,22.604537586732445,7.922964905050808,62.32297556398572,27.05616412243241
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,42.65691742644696,25.54794393989143,52.47635128595233,35.289304189359896
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,48.43598799043356,78.04438227513003,60.69486542833846,162.5739793060086
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,15.797374162499304,21.437987566680953,34.02789327801644,58.79464545160554
Man(b1-4)GlcNAc(b1-Sp0,13.797696396470213,6.337326895137634,41.7347953037092,40.35990359341841
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,16.80173982506476,29.578219152669323,32.253540109717676,36.26985637885126
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,12.467826810735696,21.41274319439636,101.97690369808821,36.08910616215557
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,7.4012742427120495,23.73594070958986,24.238588122454672,30.35818557879679
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,31.194520595504173,12.876542973788945,69.15240516474583,42.70783081520295
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,32.49976203198775,25.579372049417124,79.30172146703896,25.517267312482108
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,24.124922467068405,519.3288730555082,1141.8290845111408,891.6550458149637
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,105.92669171374969,231.51196719494462,2249.8505131959987,2583.127720297553
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,5.553956598303058,35.71388310960677,25.12808006120985,78.46244428939653
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,101.21458042004923,134.3913533970934,105.57977737505723,104.35842354395729
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,10.159702049108981,20.380353167102726,27.43336420717193,26.24532953530333
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,19.81000664939748,58.87816142478749,14.518282242830924,52.02047496190793
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,13.219389464847994,43.9048417591715,24.97184425633179,89.05241556637655
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,7.635013585886155,19.24805315289488,52.1079661370745,31.99966939051872
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,28.545369183693023,52.11877231026412,10.580792936692182,28.6305364581682
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,16.572933540842012,37.398866199213415,182.89261455339482,29.906880122738233
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,9.388752117649457,20.303627129078933,60.9167261411018,36.93249002102807
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,12.516720616139915,29.400118511495858,36.96583653171087,37.63076016097671
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,36.366818912701284,19.74895291212955,83.42329324711234,218.2130145013957
Neu5Ac(a2-3)GalNAc(a1-Sp8,14.747598763414445,385.654595134425,1030.6967163394054,1446.9668030477717
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,7.857226203258157,15.754799036060946,10.511144270249552,22.60925466013124
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,11.255977345526103,28.51632818369131,49.13313723536535,46.16517476499163
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,7.08228936667609,15.096666384199946,61.49186584263946,27.95382045175877
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,20.066084168815948,8.2065564464741,87.32711020927755,47.721580746310536
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,6.130616244446165,47.413997385467994,57.18888702402475,16.194337894152994
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,6.968763672453058,7.2244389784489424,119.49010162662005,489.67506646723206
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,29.322242402710827,34.520075078616536,167.49769302536174,41.644976467014324
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,57.6389552636639,28.660258294878282,107.744684134467,166.0341457092154
Neu5Ac(a2-3)Gal(b1-Sp8,17.014639507274307,18.017733024324496,79.20722868263063,28.14303453704543
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,51.57149602971299,25.119180773268127,1910.8104856821085,514.9181781867412
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,22.72377323823021,47.89513776049362,6.116903972054278,39.982377664082655
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,21.671486411776986,36.06839281849367,101.55247618206644,17.828061991235433
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,80.56922516732145,10.260050273755988,143.83861800853384,1177.6375670017094
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,26.735709279850155,18.33085683912968,268.8231191922474,1727.5257315207255
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,29.110450418520998,10.996967275988743,52.89863233514801,18.775364181532325
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,25.38950616959363,8.576120445895196,49.07309433253626,18.348014105323934
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,61.29630393408792,26.712156995942017,100.25456901289402,64.11193532835108
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,40.29221955997416,43.83089093478113,30.18418550527205,64.60290570433607
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,7.260452274938964,11.89907458656626,25.500472097198525,5.087037629357615
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,14.820601341938405,52.39763005081912,57.050846597187615,33.70098407534501
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,5.475339050308652,20.73922568602389,46.09194523916294,80.33291544180379
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,17.842100280959972,13.325774572859425,20.25623940954161,11.860889873129256
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,12.23451751779912,15.379887823686097,38.427080104270225,39.32456312182628
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,18.130516441715976,8.606493089328936,15.827669259533026,34.258619565434444
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.612701327605944,8.908365403559364,25.59234336059647,70.4516636278851
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,16.712877870547384,14.248502967212614,58.05618296950932,22.61932412862577
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,54.789750577214186,11.372290188729202,66.66673235461964,14.742938937306585
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,17.744865226312644,17.996543743614573,418.28779392452867,45.009062008296354
Neu5Ac(a2-6)GalNAc(a1-Sp8,60.1038663127076,119.723408582573,327.1377787570292,83.65810372578822
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,13.927570849816814,15.025269461477231,38.13095759244279,16.246151669857074
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,18.64672019442472,14.490666093817074,24.338300615062828,44.841783936785866
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,44.49897842744999,35.71205554322653,16.153094530047714,33.41478886824165
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,1.0737167266890089,20.6435026713613,25.302494282909432,26.28195684855231
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,39.41906252879652,15.317458822832387,31.522336455111283,16.5566179675231
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,12.448980549526933,6.1158509164046215,11.287359669522665,57.685414556736056
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,55.33947696117717,11.638763773521399,17.696026954564303,10.596062333205069
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,41.21899360416249,15.972903281390831,77.64264641747577,19.27570698495908
Neu5Ac(a2-6)Gal(b1-Sp8,10.150129352993359,18.43674727139162,104.1293108803144,39.313086963450644
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,8.551593248823988,25.025094393827995,24.84068943413873,7.852654275254108
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,8.441487579953218,10.14810030334083,8.675483124827467,76.15841165922417
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,4.2431349770341225,169.6290943597529,74.33988092653114,146.00781583982348
Neu5Ac(b2-6)GalNAc(a1-Sp8,23.022586390759848,14.40991532461242,284.20736130717967,138.70861984285455
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,17.988835482505962,249.43543544926945,81.46983500674746,248.4947159760546
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,47.7249750768139,18.89171692532652,39.929112598986,45.027600429180964
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,3.980456077197616,19.795822260770077,656.7459320952878,9550.718728996304
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.7846032535347582,32.434912471119354,12.108010646537428,52.727442998902426
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,7.588963176163574,24.837647058313173,33.34128567890713,7.428078876970793
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,121.12193068233287,15.345796902599554,53.4509329797198,148.52815750658183
Neu5Gc(a2-6)GalNAc(a1-Sp0,26.41170036636138,51.382523818049975,278.9577848304356,184.71712659367577
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,40.03877308312548,22.31623332977964,31.24928341881093,31.487877301220713
Neu5Gc(a1-Sp8,20.94802244530896,21.884695827050013,145.12959526957016,20.75135979424
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,32.17135394284553,25.62323346990647,94.29457830087536,110.69292094586132
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,15.271592503075745,24.927522893514052,93.3250385041931,1047.8509541095011
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,16.53789586623702,11.799572873201795,81.70824528864355,12.949534947215898
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,25.539224273392957,83.29211918596616,27.76763865742177,48.515118646390064
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,51.03775794347428,40.483071292825436,61.405864867129964,33.32113203139009
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,23.333232012357826,26.13460722777361,192.8368453933521,4181.563131340513
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,18.74439353591292,46.98890421127801,45.22121726155381,211.86905664292226
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,36.806048565634406,22.66134797792635,2031.0500653950344,2975.0093114915558
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,12.51226386453836,20.43911248438069,32.94755026138768,32.80034411582699
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,17.110304650609333,16.93744490943054,15.428826582801404,6.277877960678022
(6P)Glc(b1-Sp10,29.62789625779222,33.31634434491836,69.92532983182173,41.216780518416726
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,24.7044389011875,25.57615373929078,64.05665250963371,35.78959441042205
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,24.063682637396425,11.044993063223894,40.29482141180383,323.0664371629568
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,29.785861080776787,20.36528117254136,14.161154515169294,34.188421561546306
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,9.63973066165074,7.099695246746025,39.1448217869979,34.74375598799499
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,13.649068551125882,31.865974378153968,695.6467498141393,2042.800746937271
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,17.08591980286692,12.59286104650832,19.062388548308068,15.546195047100749
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,25.385421571888532,17.28341219869533,17.908256957057525,21.170445837298747
GalNAc(b1-3)Gal(b1-Sp8,18.600801316520396,53.67708412755544,62.401512865875254,878.9210575505106
GlcA(b1-3)GlcNAc(b1-Sp8,23.073583729379074,22.199515452745022,49.23082812066699,4721.296995490498
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,15.535760128249269,13.56604697544572,28.07111880052751,37.988528861969264
GlcNAc(b1-3)Ma(n1-Sp10,38.69446302030853,20.901343841565193,97.98758163503368,565.1305580870319
GlcNAc(b1-4)GlcNAc(b1-Sp10,9.023592755798663,16.043399369003218,44.39077779614442,17.698515721287684
GlcNAc(b1-4)GlcNAc(b1-Sp12,12.100014628228168,15.907262509202086,65.78232627451432,39.160597939542534
MurNAc(b1-4)GlcNAc(b1-Sp10,43.5810776249949,21.678835664825254,50.942203614316654,13.22437173362753
Man(a1-6)Man(b1-Sp10,70.30203445521681,16.348246482726868,87.6268900365255,37.48834774685548
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,16.167428834026587,109.40397577834707,101.59701906302904,84.80489172211756
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,7.5887332546348265,12.301518807956178,71.36558632330512,37.74236929945798
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,14.498876802101574,51.595494940958936,54.12166914924206,18.11383551625664
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,18.023525667559213,61.36304709363636,34.58840338344402,46.04604145378122
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,23.81682318341382,45.8424302385901,92.19321190494,46.47831641489756
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,12.325622447568392,14.590882143996627,84.11590346664039,49.035176082957676
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,31.62864654079393,29.095343290751313,30.7452337958667,52.15166572689705
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,16.62262673065424,8.007103070555527,105.7522551081542,6.672128796406232
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,17.699858538488296,19.094257397884512,96.80402411333857,19.388870800195274
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,19.575984284491696,14.808780600148422,31.318052440445282,6.126251062980208
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,49.93211338296396,15.756736863825324,62.67876855711111,27.057571250006447
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,30.82304596773601,32.73467294750323,79.33854900922478,73.91169621159989
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,10.044704760013301,30.15375851369946,140.56076298605709,46.07319913437557
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,14.383962873602169,12.64806034230152,245.3163538843526,50.491378785582405
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",57.404132381759005,81.67461647783806,7.8571437288863395,139.43333820920384
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",10.070429708267984,55.68984326944935,238.18707939504097,413.5004964548365
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,18.28969805373142,92.28154110156588,31.01594527008089,1151.218999888756
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,11.262042564702186,39.101028402705325,79.42333476396742,10.452291184074019
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,15.253026390495982,14.753802106688747,33.0976098160678,20.71000353313586
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,14.253562007442264,12.404923881366589,234.00279162114154,2429.9008618007847
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,29.309562953241077,49.134821169606006,1162.0094838249174,229.2847146762969
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,51.08267338017986,246.3104279800896,2638.0357686073858,741.7425091552403
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,147.4438049040947,226.57355539481404,2027.8517823271925,385.2130481339969
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,20.09757881593,21.507160571462546,78.56353289533742,51.06871398305597
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,86.57594473921888,458.6152349427806,4361.491566449212,1660.3365514536172
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,30.53748958253183,406.0359347758068,942.6452953851848,1193.3395068151915
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,78.52265112353925,443.92876910433364,1399.3193104421314,761.8257781566347
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,125.00011617003756,350.32683553861466,1138.4307700179622,280.0511723322941
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,79.82428844894265,192.48938570435288,1326.769319274263,1817.1037472370801
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,102.21957084172048,240.60026342343065,1150.5291764302242,890.8929553724988
GlcNAc(a1-4)Gal(b1-3)GalNAc(a1-Sp14,79.81626875645229,143.2681677656751,1128.2657138364273,683.3539884855119
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,13.966528567584989,20.544005710243056,51.15172217983841,36.67865403967956
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,31.71898967751807,24.29750595395544,132.1844122890189,26.28152810391105
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,12.71481217950148,84.87356141564837,37.8678683694916,33.9463968002495
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,26.374134111852797,64.48084919438625,8.14774817848452,97.21502682305152
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,19.722532439319245,34.189913551940535,105.11402021108624,126.84935551391926
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,47.16393206800973,23.503217744155087,89.92120390730886,19.96575438300542
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.3357150165019025,50.5009873617916,115.5367777765552,35.955835687595844
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,15.29405497470057,31.709490795343882,45.41582726931113,36.58410824214971
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,11.699556982070973,35.618561398833954,138.8157022051503,39.58019840824237
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,15.353102038024687,10.03448393636496,130.3348582536378,74.34676370644857
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,30.06558618613374,25.85671999957972,35.13211660416833,25.3899719590905
KDN(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp0,40.038705689952906,16.09919154792152,168.64176219018103,155.2537394567155
KDN(a2-6)Gal(b1-4)GlcNAc(a1-Sp0,36.55838908033513,18.82579863033703,81.00447225367107,54.68022267736907
