IUPAC,TJA-I 0.1ug/ml,TJA-I 1ug/ml,TJA-I 10ug/ml,TJA-I 100ug/ml
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,13.025249999999994,8.690224999999995,4.952749999999999,4.757
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.397150000000002,-10.4563,6.69595,3.8763249999999934
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,36.326975,40.1438,33.70335,59.42715000000001
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,3.2059,11.075725,34.57565,20.8279
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,19.16385,22.910075,11.809199999999995,9.81245
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,100.159775,75.40975,102.59872500000002,163.09185
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.398924999999998,6.903600000000003,13.092199999999995,17.025425
Man(b1-4)GlcNAc(b1-Sp0,5.411925000000003,-1.5612250000000003,9.714624999999998,9.56945
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.93845,10.240825000000003,3.1484499999999995,7.0226500000000005
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,13.295725,12.025900000000005,12.9666,29.426625
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,13.079149999999998,3.468549999999997,14.696274999999995,85.945325
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,1.6639749999999969,29.296775,19.574275,10.746725
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,10.18845,23.056475,9.765075,50.13755000000001
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,-0.5542750000000014,7.101100000000002,-0.6174750000000007,1.7899250000000002
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,3.370025,1.0420750000000023,10.420674999999996,-5.735975
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,12.144650000000002,1.4095249999999986,9.060925,52.534925
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,19.797774999999994,11.69665,31.5696,19.380175
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,-4.327025000000001,7.47345,10.786125,9.659075
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,1.933625000000002,6.469574999999995,4.936775000000001,53.52017500000001
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,14.627325000000004,9.249750000000004,13.485399999999995,12.7086
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,9.2198,-0.9387249999999998,9.430625,36.88555000000001
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,6.291,11.430550000000006,7.998025,104.928125
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,5.5848999999999975,21.958825000000004,13.677250000000004,19.1203
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,13.483024999999998,8.176150000000002,17.051675000000003,9.889099999999996
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,6.270975,-2.115625,-0.9107000000000038,18.621775
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,12.109025000000004,13.333250000000005,15.107825,15.897249999999996
Neu5Ac(a2-3)GalNAc(a1-Sp8,9.249400000000003,4.993625,4.423974999999997,-0.3180999999999994
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,17.010699999999993,9.004075,5.057199999999998,24.6981
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,47.825975,28.034500000000005,36.53467499999999,71.55212499999998
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,3.924899999999999,-5.204799999999999,11.7872,2.797575000000002
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,16.505574999999997,13.888875,17.951925000000006,27.18345
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,0.4741749999999989,9.916875,2.0628499999999983,7.867599999999998
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,13.8675,10.679050000000004,9.058875,21.272300000000005
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,1.3358500000000015,1.9601750000000009,5.7428750000000015,12.257049999999996
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,15.748849999999996,18.112425,29.209375,22.17055000000001
Neu5Ac(a2-3)Gal(b1-Sp8,16.109525,5.779225000000002,5.7670749999999975,25.992125
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,15.462249999999996,33.232600000000005,26.1844,39.428375
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-0.891375,11.615025,-0.484,11.687575
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,6.6396250000000006,13.670424999999994,11.424375,9.781725
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,9.527525,19.722125000000005,9.279425,11.602550000000004
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,9.961475000000004,11.608974999999996,19.05305,17.589075
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,9.668675,18.434750000000005,24.7847,52.20137500000001
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,3.4912250000000014,6.4909750000000015,2.507225,3.0336250000000007
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,12.763375,6.191524999999999,6.6479750000000015,39.8472
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,3.580650000000001,4.867299999999997,7.49,4.555925
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,5.738175,9.638249999999996,2.41625,14.130425
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,-1.839375,4.63785,14.151325000000002,11.757225000000012
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,7.5745,16.969824999999997,24.646125000000005,31.73615
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,8.117425,-0.7945000000000011,3.1804250000000014,27.546825
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,15.676550000000004,4.936975,3.8709500000000014,13.935925
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,1.8202750000000003,5.812674999999995,10.836925000000004,18.9127
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.2990999999999975,13.806175000000005,12.368875,6.345324999999995
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,11.595675,23.9664,14.312574999999995,17.1204
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,18.869925,17.616300000000006,10.699050000000003,11.59705
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,6.654499999999999,10.087525,17.013624999999998,13.036325
Neu5Ac(a2-6)GalNAc(a1-Sp8,12.352975,4.481775000000002,10.224200000000002,3.879274999999999
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,10.57575,35.56469999999999,1203.0535249999996,9198.980675
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,4.520375,15.371174999999996,2145.74445,13082.422375
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,14.252025,528.938125,5423.971625,15551.837275000002
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,21.81375,642.6756,5759.747774999998,17844.591225
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,72.68042500000001,1157.446,7469.1119750000025,20594.3118
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,43.31614999999999,771.3275,8241.9933,22779.0589
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,8.1179,6.622175000000004,16.782375,38.258600000000015
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,15.189925000000004,22.695575,1041.994425,7984.057549999998
Neu5Ac(a2-6)Gal(b1-Sp8,8.578024999999998,8.678150000000002,26.09515,753.16345
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,12.516625,16.446100000000005,2.9929749999999995,6.421674999999999
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,15.54295,1.13725,-1.6910500000000024,15.633224999999998
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,2.0330249999999994,4.719049999999998,5.396875,13.630375000000004
Neu5Ac(b2-6)GalNAc(a1-Sp8,16.544500000000006,4.365550000000002,10.487825,12.110074999999995
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,0.018474999999998687,3.5196749999999977,2.981575000000001,2.314525
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,3.7979249999999993,10.225650000000003,31.03292500000001,3.2189499999999995
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,4.9198,11.610600000000002,6.523224999999997,2.3576749999999977
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.634024999999999,8.569900000000002,10.718774999999997,-2.4308749999999986
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,10.1797,6.325725,3.226800000000001,9.1317
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,6.8080750000000005,10.162975,17.86025,14.5285
Neu5Gc(a2-6)GalNAc(a1-Sp0,6.804099999999997,3.84875,12.127300000000002,21.090725
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,14.016425000000002,473.6312750000001,6401.6291,20933.229575
Neu5Gc(a1-Sp8,21.4364,4.5693499999999965,26.33155,18.116525
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,14.7235,8.776924999999999,11.235525,50.14935
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,3.731449999999999,18.89605,12.74915,14.567850000000007
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,12.969224999999998,11.2703,17.25722499999999,24.548125
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,4.934825000000002,10.199800000000002,22.62095,23.097800000000003
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,11.86995,10.478500000000002,16.238274999999994,14.808375
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,10.621799999999997,15.487575,20.4715,26.834425
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,11.231325000000005,8.657425000000002,-1.5216749999999992,21.596975
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,5.014550000000002,15.6171,10.641775,1.4973500000000008
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,1.3416750000000004,8.937475,13.887399999999996,26.368325
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,-0.03149999999999409,9.37115,21.924025000000004,823.8903750000003
(6P)Glc(b1-Sp10,6.970700000000001,11.370325,17.653225,45.76925
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,9.135825,18.060775000000003,37.152625000000015,13.2769
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,19.280150000000006,6.5296,8.6603,18.6541
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,15.273874999999995,62.5641,2457.0688,14017.491674999996
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,22.16112500000001,7.8653499999999985,43.2047,30.6651
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,9.294449999999998,9.300724999999996,9.493800000000004,6.250250000000001
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,9.851075000000002,3.1,11.566449999999994,491.09635
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,4.3983000000000025,9.501675,10.4579,5.938525000000004
GalNAc(b1-3)Gal(b1-Sp8,10.698774999999998,15.077025,25.02662500000001,-0.6280499999999982
GlcA(b1-3)GlcNAc(b1-Sp8,17.868225,6.7158750000000005,12.678824999999998,8.5141
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.4804,52.00859999999999,2041.7283,11374.432375
GlcNAc(b1-3)Ma(n1-Sp10,9.363525,13.048024999999996,8.46465,10.215199999999998
GlcNAc(b1-4)GlcNAc(b1-Sp10,4.596175,5.1883750000000015,10.315375000000003,1.1446500000000004
GlcNAc(b1-4)GlcNAc(b1-Sp12,18.557550000000006,6.543975000000001,8.465575000000001,15.552724999999995
MurNAc(b1-4)GlcNAc(b1-Sp10,6.199375,8.786325000000001,12.406474999999995,1.5844999999999985
Man(a1-6)Man(b1-Sp10,11.501175000000002,13.514025,15.450099999999996,18.05785
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,12.79325,26.79715,31.638675,31.14345
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,4.457724999999998,4.668600000000001,7.666224999999999,20.101600000000005
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,3.16415,8.592125,6.651950000000002,4.584850000000001
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,4.580575000000003,7.77125,5.065699999999998,22.19125
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.505825,12.554049999999995,641.4793249999998,5355.962174999999
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,28.274125,1089.1172250000004,7616.706399999999,19255.751975
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,38.38397500000001,1029.7190500000004,6719.332324999998,16951.633299999998
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,1.4893,9.694625000000004,7.875475,6.477849999999997
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,3.3210999999999995,7.159725,4.666100000000002,1.0408749999999998
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,15.989050000000002,4.761525000000002,12.88625,29.99974999999999
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,14.258649999999998,21.11805,29.07980000000001,36.52322499999997
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,12.579275,4.508125,5.388575000000001,6.433125
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.068949999999999,598.407175,7305.68915,23213.983925
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,4.810025,8.040524999999999,12.7541,31.213375
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",9.769,17.153549999999996,35.205575,24.922025
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",2.0508500000000005,3.73705,17.171349999999997,10.980999999999998
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,11.875625,967.2321,8633.181125000001,21213.6631
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,-1.0700499999999975,18.206050000000005,11.028000000000008,28.995525
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,38.4482,2023.1344,11883.764275,27863.177825
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,-0.06400000000000006,25.015225,1.345750000000001,23.29362500000001
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,3.2759000000000014,10.704224999999996,9.913600000000002,15.839950000000002
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.73105,2.90425,-1.481375,9.690424999999998
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,40.298675,27.14510000000001,44.919575,41.5855
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,17.10915,26.989525,23.747075,43.843625
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,14.094174999999998,2.2521750000000007,9.7961,18.1881
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,4.042275000000002,8.452300000000001,5.973925000000008,14.177224999999995
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,2.5415749999999977,0.379500000000002,10.68405,1.8173000000000032
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,0.7717499999999973,0.7944000000000013,3.947775,-1.209950000000001
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.96565,14.728125,22.316775,111.6884
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.578925000000002,3.3130999999999986,9.969874999999998,-3.3656000000000006
GlcNAc(a1-4)Gal(b1-3)GalNAc(a1-Sp14,5.92135,11.929024999999996,27.542725,27.4207
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,7.867174999999998,87.70657500000004,2504.526375,11978.34285
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,73.28042500000002,1323.37045,9509.73565,21624.19595
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,4.0075,99.51415,2934.314075,14736.165274999998
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,95.45075,1508.957425,10408.670275,24527.252075
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,12.894949999999994,3.6732500000000012,9.00015,14.187749999999996
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,7.899799999999999,8.707949999999999,8.797450000000003,32.99300000000001
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.9664,7.0877000000000026,6.756025000000001,17.331875
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,13.360175,15.020075,13.681099999999995,36.987899999999975
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,-0.06017500000000098,2.3031999999999986,25.801900000000003,84.16730000000003
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,4.1763249999999985,13.799150000000004,7.041624999999998,138.10702500000002
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,12.8219,9.963825,16.361925,12.363725000000002
KDN(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp0,17.09995,12.324324999999995,13.32055,30.295625
KDN(a2-6)Gal(b1-4)GlcNAc(a1-Sp0,59.59015,909.87765,10253.303375,26809.990249999995
KDN(a2-3)Gal(b1-4)Glc(a1-Sp0,18.224925,12.997075000000004,11.797025,15.880275000000005
KDN(a2-3)Gal(b1-3)GalNAc(a1-Sp14,14.850625,17.817700000000006,24.32175,8.704575
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,17.082974999999998,18.474275,24.819775,38.6392
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,37.949475,18.156274999999994,15.303175,61.8845
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNA(b1-Sp20,32.67725,30.76447499999999,40.82799999999999,34.643325
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,9.601200000000004,6.382975,8.4584,22.875525000000003
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,10.711524999999998,6.509625,-0.28420000000000023,1.1452999999999989
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,23.39627500000001,28.737400000000004,53.07577499999999,115.71645
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(a1-Sp21,8.749174999999996,2.3241000000000014,8.6017,0.3529499999999999
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,12.07695,7.611700000000001,0.9961249999999992,26.800950000000004
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,12.251850000000005,10.65595,25.52660000000001,-1.3189750000000018
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,4.401600000000002,11.077449999999995,8.740974999999999,50.45649999999999
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,0.7712250000000012,4.9289000000000005,23.3879,22.57272500000001
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,10.940375000000005,26.329975000000005,19.801600000000008,14.362250000000005
