IUPAC,BPL (1ug/ml),BPL (10ug/ml),BPL (100ug/ml)
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,0.2385492454400207,13.936976869345965,5.618313952305146
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,5.775679067939397,7.051646377265384,5.4954665589010725
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,9.816452406504427,3.1584097584860618,4.45826696925685
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,3.3817503035903345,5.972862451957183,2.8507816780373347
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,3.706272347431222,4.693493595304749,6.163864230267137
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,5.390885702739394,5.264680107011882,3.3063844063417624
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,14.175228592277925,10.3971109062005,13.304214734311323
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,6.562551002468478,6.046540365090327,5.150625675504549
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,13.228368522610802,5.964707406626638,25.427780151030998
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,1.3356981557722327,4.64260776746216,7.142913379707188
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,11.230081900265317,3.3496019589397967,6.5757434364868566
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,4.239566075575032,3.07618468073684,6.4625527352458185
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,2.7341346236057933,6.324302858747879,5.838403812330331
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,11.508200834911888,3.4991792485286166,5.405443905530176
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,7.711122975016887,3.4054102670114004,1.6516643969039249
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,7.156965911788322,11.771444569805329,4.807904364256143
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,1.9674900516478595,4.975157057738649,1.4095364376867348
Neu5Ac(a2-3)GalNAc(a1-Sp8,2.8663435085779,6.541942602099673,2.852189442632912
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,5.439507750630256,4.190228008414347,9.59900850622082
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,14.392984097121762,12.11046584663445,7.728575138622477
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,7.106791206245378,11.014626097262678,20.087121994514305
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.920638957675803,5.1517776304236085,23.959889092536844
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,15.015893452938455,1.3225328263096756,7.565841059657536
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,20.688691526431374,8.043025307836599,17.329579679265162
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,10.287628604137431,9.061895906256776,52.74144094311259
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,3.7415400933304888,30.155731142189218,9.35996216601155
Neu5Ac(a2-3)Gal(b1-Sp8,3.239120607381992,5.0253005690373085,3.2185536683164586
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,5.407886388337573,19.421011376921122,20.46190101505723
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,12.453508534411766,4.1198573106358936,5.092637664315029
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,3.427829942786944,8.538578977206921,9.92927500105958
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,9.878880265833104,4.460472916911389,1.4037415535513236
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,2.6051220321704727,5.7815436141657015,1.922718631694886
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,4.391027204330058,1.7829912682063236,7.002965407299478
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,6.452149555509902,3.973455845147062,5.584240267261076
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.12746008752547,12.4527603037439,8.031537648960299
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1.7574322945706888,3.277245222617107,4.3778369403926725
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,3.85504053015875,9.477538086576072,3.0108990986912825
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,4.949723529652943,3.2367939616231323,3.3718119797323567
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,5.9203055125981425,10.698619102326543,17.11811466962703
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.0688889263868746,4.206342817202788,11.473885829133911
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,6.101150817878544,5.051166235303157,8.720991634938466
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,9.093859961671935,11.02177468786221,4.533629435305304
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.599361440008097,12.97155306160369,2.1780281929228216
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,9.321926384381783,7.898775456307554,15.782122438273857
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,6.431339078489022,24.730635071286827,11.56196669469199
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,14.017888271895075,2.3313901475300365,14.408619898981767
Neu5Ac(a2-6)GalNAc(a1-Sp8,3.5709205629174483,13.187683258347542,4.067077432669966
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,6.7353704913563055,6.858881991197009,1.188073043138905
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,3.4988237827161286,2.97483117111991,4.9305057822871134
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,4.816918866782652,4.699838977738138,4.639904702595374
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,3.267483510287379,6.400557852770853,15.054610610125394
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.973826213076551,7.8183177493094185,0.917091697977902
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.583951010531623,4.838204662544441,9.382855539226844
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,2.8314233963091127,3.0378158352945963,9.128201236826452
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,8.722003983985937,18.74915866385743,7.8090018138790915
Neu5Ac(a2-6)Gal(b1-Sp8,13.161446913207026,4.696653806257526,4.293454044628096
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,5.827429217859848,11.507859704965416,6.880117337843879
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,4.233569059316266,5.784640471974036,11.0956156875888
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,8.092761464625854,8.626757124348641,83.38881156765947
Neu5Ac(b2-6)GalNAc(a1-Sp8,5.164708551554481,5.573338698586934,2.5880133260540457
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,7.9259790256998155,2.787299437328779,3.5325220730614917
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,3.836361914192489,13.042474066679224,8.977635596441859
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,2.2578159909892315,10.735024493994725,8.678674335980126
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.417501383795291,2.5720680620530487,6.836473682145402
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,5.3872984889614814,2.595774762314073,11.778203072625294
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,3.004631713982045,14.787945735293524,2.6499342136488373
Neu5Gc(a2-6)GalNAc(a1-Sp0,9.00447379639699,6.651115582303968,20.628353642014183
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,5.327971222003741,22.91766528922976,5.393522299944626
Neu5Gc(a1-Sp8,8.675824493960222,8.357113098233523,6.812784523416259
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,23.490040861093306,29.020582727092126,204.57198487919842
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,26.175032146112052,76.16564387020809,377.07863321364783
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,104.98610560636936,269.1161533844183,1467.5106982975726
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,6.209763584334973,45.40174787270522,177.35460775165592
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,137.14340953491111,363.23590223831985,1706.496531909528
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,8.489117879723036,10.815176763234152,9.451387346663273
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,7.538700294922639,7.390538951648476,5.331616539959214
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,2.6634490258560124,8.766468965467226,3.366466533696721
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,3.5313723464351168,4.208288470288919,3.9801436216757953
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,6.9591411713898506,5.304660734046363,10.915182878106071
(6P)Glc(b1-Sp10,1.7245412394798365,3.5419133854457714,8.682574017152586
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,7.691526051603781,14.34689117404883,6.284467702929742
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,17.115631151085264,5.074804638932747,19.094656279615684
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,18.09003991759,24.492166077407884,575.493508374867
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,58.379534570658045,681.2031382911716,3539.9910268760773
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,13.647273058380554,29.772153936006077,993.8953149382097
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,102.02815863097328,671.3615982280152,287.0656049963145
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,19.00072398785116,15.70101305550764,372.0470168787497
GalNAc(b1-3)Gal(b1-Sp8,261.0496014215784,161.56036159445557,1262.0247196676064
GlcA(b1-3)GlcNAc(b1-Sp8,7.471645160817437,5.859836275585409,0.6020434452761724
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.767459005591985,6.83071127457944,9.732105914403453
GlcNAc(b1-3)Ma(n1-Sp10,6.31444345733124,7.310970317440777,22.909197769891467
GlcNAc(b1-4)GlcNAc(b1-Sp10,8.979405968613216,3.940644632861483,5.277182276793177
GlcNAc(b1-4)GlcNAc(b1-Sp12,8.74354165136569,4.751460377171775,12.596214456335687
MurNAc(b1-4)GlcNAc(b1-Sp10,3.848334539338628,7.9767872736563925,4.0138661101237565
Man(a1-6)Man(b1-Sp10,11.742512033171037,5.495124262698705,11.71175861100713
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,12.50433994219607,10.786701717817524,19.986371800033304
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,8.124224886925116,1.3383399991531877,6.944952760338519
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,3.944707708119832,0.31781866423061705,16.598170671994747
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,8.074540846543533,4.012293444735402,6.709846502218463
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.3461002635579464,3.7841202940709953,1.0013815369278618
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,1.9040868240007647,5.2316764237989055,14.705900083611574
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.718652201515132,3.0596261672522886,2.9088581005553884
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,6.3277210826647545,6.67916431050073,4.4454311305728975
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,1.2540066693070908,3.805805705651128,11.393330114406126
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,17.703966249097036,13.519096253571586,10.238380114508676
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,265.2579971688334,687.099650888401,3068.9187879526994
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.5895579921253224,4.661864061367156,12.722355759580585
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,12.959600847859216,3.500334426284625,1.9032143520896447
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,115.86132775274584,697.7705045186552,1026.6556801084098
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",11.07440184791786,2.5961875856724994,10.388892194189904
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",4.90104434789158,3.331963382526885,15.29475824814393
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,3.3395827178206936,2.638730665018172,6.0267809768150675
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,6.22650251478844,20.078730382733426,6.613942329654955
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.076671963141978,5.3392630009518465,3.4128312244625736
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,9.025455929573127,17.581336530797838,6.5293166801103135
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,157.95042994579816,267.321947202793,740.2530924390819
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.383331884616902,7.54495084029711,6.196803120090765
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.4300925661381645,3.561020530222556,15.657718512605875
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,14.940960723767615,5.642730085325254,22.50983756864248
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,15.476703237743065,15.93637974290272,2.9475098331755643
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,2.542942217688001,2.2036830827427654,3.3353952279552552
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,4.856307223944274,14.241539141656474,7.488154686124831
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,1.5267511025595095,12.160949850613955,3.4650318270544065
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,2.375686193327448,8.933977563773059,35.57617395649022
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.9343360789973207,13.873407518582695,4.170454736996115
GlcNAc(a1-4)Gal(b1-3)GalNAc(a1-Sp14,8.003364662856884,4.21522967612679,3.8859635951073934
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,2.9512870597701446,9.14004959815135,3.3900879782094178
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,5.356280803800962,13.185703894338241,5.3883868986924135
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,5.008812310984179,2.594262087119698,6.82209217860132
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,4.423228604669519,1.6181729553213158,2.439805016116386
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,11.425060068259304,7.528934444970727,45.103712019079076
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,2.814066138763148,6.282146755422598,7.575775404702809
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.5026865417418325,9.03829343455758,35.51870183470264
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,6.090711272366579,8.803645235355637,4.129505691564846
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,9.007491016185732,6.526548943801262,29.169190329338363
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,25.394384527688107,180.6890247443092,593.1375386571895
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.13987065275908,26.45696549926252,100.15020322515569
KDN(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp0,6.917451998327613,14.431206716089267,29.331789283003143
KDN(a2-6)Gal(b1-4)GlcNAc(a1-Sp0,11.201847660244878,18.182074806981376,8.776960848864487
KDN(a2-3)Gal(b1-4)Glc(a1-Sp0,5.334333455706221,4.699064899441874,8.733496374066535
KDN(a2-3)Gal(b1-3)GalNAc(a1-Sp14,8.807862932819365,11.27351547754736,15.257631806410847
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,6.509008209333148,14.875404331199427,11.698898247947586
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,15.047873924910453,7.349099471533893,12.8804716996959
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNA(b1-Sp20,13.408942287238775,5.5117647551245845,16.836792756217953
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,15.439398258003864,120.53673270454172,997.758255067988
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.916493593912618,1.1173175477454886,36.238322025447076
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,21.342196543701853,11.320713855988275,13.537038820460866
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(a1-Sp21,10.560038280667673,20.55083935163525,2.927710218327624
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,10.27809661411912,6.1962248271965255,5.883190077033037
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,148.36564302886643,1448.3674007781415,2000.1248536144144
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,65.32586486844211,756.3450794832918,5791.848888118077
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,4.3382538617705,2.1729613455298002,1.134905188404156
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,6.469877493430612,7.830752385041512,3.5166843933597502
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,7.93626551009142,3.9344218592655684,14.976275854914524
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,2.7612427713803034,2.5042229990890736,15.57104200888624
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,6.09341779600469,4.209282573372814,8.268245001762255
Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)[Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,5.352756192529852,15.443524856500002,11.569058667375105
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,1.315325162269775,5.8601722082205905,5.6418984857345045
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,7.679563897069068,11.019316496952062,12.583689584272694
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)GalNAc(a1-Sp14,5.061169883534847,12.362303149764076,18.43331486039612
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,20.80000899076329,38.57278455426781,231.34842910520698
Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(a1-Sp0,163.24839048098934,603.0192877579295,1299.00094266163
Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,91.90192488863724,343.71267147886255,517.6325744142894
Gal(b1-3)GlcNac(b1-3)Gal(b1-4)GlcNac(b1-6)[Gal(b1-3)GlcNac(b1-3)]Gal(b1-4)Glc(b1-Sp0,48.42904530310082,685.4134881513362,1286.1434500582625
