Index,IUPAC
2609,Man(a1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man
2610,Man(a1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc
2611,Man(a1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2612,Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-2)Man(a1-6)]Glc(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2613,Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc
2614,Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(a1-4)GlcNAc
2615,Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2616,Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc
2617,Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-3)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2618,Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc
2619,Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man
2620,Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(a1-4)GlcNAc(b1-4)GlcNAc
2621,Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc
2622,Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(a1-4)GlcNAc
2623,Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2624,Man(a1-2)Man(a1-3)[Man(a1-6)Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2625,Man(a1-2)Man(a1-3)[Man(a1-6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2626,Man(a1-2)Man(a1-3)[Man(a1-6)]Man
2627,Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc
2628,Man(a1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc
2629,Man(a1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2630,Man(a1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc
2631,Man(a1-2)Man(a1-3)[Man(b1-3)Man(b1-6)]Man(b1-4)GlcNAc(a1-4)GlcNAc
2632,Man(a1-2)Man(a1-3)[Man(b1-6)]Man(b1-4)GlcNAc(a1-4)GlcNAc
2633,Man(a1-2)Man(a1-3)[Man(b1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2634,Man(a1-2)Man(a1-4)[Man(a1-6)]Man
2635,Man(a1-2)Man(a1-6)Man
2636,Man(a1-2)Man(a1-6)Man(a1-3)Man(a1-3)Man
2637,Man(a1-2)Man(a1-6)Man(a1-3)Man(a1-6)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc
2638,Man(a1-2)Man(a1-6)Man(a1-6)Man
2639,Man(a1-2)Man(a1-6)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc
2640,Man(a1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc
2641,Man(a1-2)Man(b1-3)GlcNAc
2642,Man(a1-2)Man(b1-3)GlcNAc(a1-6)Man
2643,Man(a1-2)Man(b1-3)[Man(a1-2)Man(b1-3)[Man(b1-2)Man(a1-6)]Man(b1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2644,Man(a1-2)Man(b1-3)[Man(a1-6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2645,Man(a1-2)Man(b1-3)[Man(b1-3)[Man(a1-6)]Man(b1-6)]Man
2646,Man(a1-2)Man(b1-3)[Man(b1-3)[Man(b1-6)]Man(b1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2647,Man(a1-2)Man(b1-4)GlcNAc
2648,Man(a1-2)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc
2649,Man(a1-2)[Gal(a1-3)]Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2650,Man(a1-2)[Gal(b1-3)]Glc
2651,Man(a1-2)[Glc(a1-3)]Man(a1-2)Man(a1-2)Man(b1-3)GlcNAc
2652,Man(a1-2)[GlcNAc(a1-6)Man(b1-6)]Man(a1-4)GlcNAc(a1-4)GlcNAc
2653,Man(a1-2)[Man(a1-2)Man(a1-6)Man(a1-6)]Man
2654,Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc
2655,Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2656,Man(a1-2)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2657,Man(a1-2)[Man(a1-4)]Man
2658,Man(a1-2)[Man(a1-6)]Man
2659,Man(a1-2)[Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2660,Man(a1-2)[Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc
2661,Man(a1-2)[Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2662,Man(a1-2)[Man(a1-6)]Man(a1-4)GlcNAc(a1-4)GlcNAc
2663,Man(a1-2)[Man(b1-3)]Man(a1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc
2664,Man(a1-3)Fuc(a1-3)GlcNAc
2665,Man(a1-3)Gal
2666,Man(a1-3)Gal(b1-4)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Gal(b1-4)Fuc(a1-6)]GlcNAc
2667,Man(a1-3)GalNAc
2668,Man(a1-3)GlcNAc
2669,Man(a1-3)GlcNAc(a1-4)GlcNAc
2670,Man(a1-3)GlcNAc(b1-4)GlcNAc
2671,Man(a1-3)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2672,Man(a1-3)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2673,Man(a1-3)GlcNAc(b1-4)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2674,Man(a1-3)GlcNAc(b1-4)[GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2675,Man(a1-3)GlcNAc(b1-4)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2676,Man(a1-3)GlcNAc(b1-4)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2677,Man(a1-3)GlcNAc(b1-4)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2678,Man(a1-3)GlcNAc(b1-4)[Man(a1-6)]Man(b1-4)GlcNAc
2679,Man(a1-3)GlcNAc(b1-4)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2680,Man(a1-3)GlcNAc(b1-4)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2681,Man(a1-3)Man
2682,Man(a1-3)Man(a1-2)Man
2683,Man(a1-3)Man(a1-2)Man(a1-2)Man
2684,Man(a1-3)Man(a1-2)Man(a1-2)Man(a1-2)Man
2685,Man(a1-3)Man(a1-2)Man(a1-2)Man(a1-2)[Man(a1-2)Man(a1-6)Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2686,Man(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc
2687,Man(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2688,Man(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2689,Man(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-3)Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2690,Man(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-3)Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2691,Man(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2692,Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-2)Man(a1-6)Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2693,Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2694,Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2695,Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-3)Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc
2696,Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-3)Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2697,Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc
2698,Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2699,Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2700,Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-2)[Man(a1-6)]Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2701,Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-3)Man(a1-2)Man(a1-6)Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2702,Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-3)Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc
2703,Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-3)Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2704,Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-3)Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2705,Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-3)Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2706,Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-3)Man(a1-2)[Man(a1-6)]Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2707,Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-6)Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2708,Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-6)Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-3)Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2709,Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2710,Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-3)Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2711,Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2712,Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-6)]Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2713,Man(a1-3)Man(a1-2)Man(a1-6)Man(a1-6)Man(b1-4)GlcNAc(b1-4)Glc
2714,Man(a1-3)Man(a1-3)GlcNAc
2715,Man(a1-3)Man(a1-3)Man(a1-2)Man
2716,Man(a1-3)Man(a1-3)Man(a1-2)Man(a1-2)Man
2717,Man(a1-3)Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2718,Man(a1-3)Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-3)Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2719,Man(a1-3)Man(a1-3)Man(a1-3)GlcNAc
2720,Man(a1-3)Man(a1-3)Man(a1-3)Man(a1-3)GlcNAc
2721,Man(a1-3)Man(a1-3)Man(a1-4)GlcNAc(b1-4)GlcNAc
2722,Man(a1-3)Man(a1-3)Man(b1-3)GlcNAc
2723,Man(a1-3)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc
2724,Man(a1-3)Man(a1-3)[Man(a1-2)Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2725,Man(a1-3)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2726,Man(a1-3)Man(a1-3)[Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2727,Man(a1-3)Man(a1-3)[Man(a1-6)]Man(a1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2728,Man(a1-3)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2729,Man(a1-3)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2730,Man(a1-3)Man(a1-4)GlcNAc(b1-4)GlcNAc
2731,Man(a1-3)Man(a1-6)Man
2732,Man(a1-3)Man(a1-6)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2733,Man(a1-3)Man(a1-6)Man(a1-4)GlcNAc(b1-4)GlcNAc
2734,Man(a1-3)Man(a1-6)Man(b1-4)GlcNAc
2735,Man(a1-3)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc
2736,Man(a1-3)Man(a1-6)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc
2737,Man(a1-3)Man(a1-6)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2738,Man(a1-3)Man(b1-2)Man
2739,Man(a1-3)Man(b1-3)GlcNAc
2740,Man(a1-3)Man(b1-3)GlcNAc(b1-4)GlcNAc
2741,Man(a1-3)Man(b1-3)Man(b1-4)GlcNAc(a1-4)GlcNAc
2742,Man(a1-3)Man(b1-4)GlcNAc
2743,Man(a1-3)Man(b1-4)GlcNAc(a1-4)GlcNAc
2744,Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc
2745,Man(a1-3)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc
2746,Man(a1-3)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2747,Man(a1-3)Man(b1-4)GlcNAc(b1-4)[Fuc(b1-6)]GlcNAc
2748,Man(a1-3)Man(b1-4)Man
2749,Man(a1-3)Man(b1-4)Man(a1-4)GlcNAc(b1-4)GlcNAc
2750,Man(a1-3)Man(b1-4)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2751,Man(a1-3)Man(b1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc
2752,Man(a1-3)Man(b1-6)Man(b1-4)GlcNAc(b1-4)[Fuc(b1-6)]GlcNAc
2753,Man(a1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2754,Man(a1-3)[Fuc(a1-3)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2755,Man(a1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2756,Man(a1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2757,Man(a1-3)[Gal(b1-4)GlcNAc(a1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2758,Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc
2759,Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2760,Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc
2761,Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2762,Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(b1-6)]GlcNAc
2763,Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2764,Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2765,Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2766,Man(a1-3)[Gal(b1-4)GlcNAc(b1-4)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2767,Man(a1-3)[Gal(b1-4)GlcNAc(b1-6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2768,Man(a1-3)[Gal(b1-4)GlcNAc(b1-6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2769,Man(a1-3)[Gal(b1-4)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2770,Man(a1-3)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2771,Man(a1-3)[Gal(b1-4)[Fuc(a1-6)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc
2772,Man(a1-3)[Gal(b1-6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2773,Man(a1-3)[Gal(b1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2774,Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2775,Man(a1-3)[Glc(a1-4)]Gal
2776,Man(a1-3)[Glc(b1-4)]Gal
2777,Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(a1-4)GlcNAc(b1-4)GlcNAc
2778,Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc
2779,Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(a1-4)GlcNAc
2780,Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2781,Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc
2782,Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2783,Man(a1-3)[GlcNAc(b1-2)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2784,Man(a1-3)[GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc
2785,Man(a1-3)[GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2786,Man(a1-3)[GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2787,Man(a1-3)[GlcNAc(b1-4)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2788,Man(a1-3)[GlcNAc(b1-6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2789,Man(a1-3)[GlcNAc(b1-6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2790,Man(a1-3)[Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2791,Man(a1-3)[Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2792,Man(a1-3)[Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2793,Man(a1-3)[Man(a1-2)Man(a1-2)Man(a1-6)]Man
2794,Man(a1-3)[Man(a1-2)Man(a1-2)Man(a1-6)]Man(b1-4)GlcNAc
2795,Man(a1-3)[Man(a1-2)Man(a1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2796,Man(a1-3)[Man(a1-2)Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc
2797,Man(a1-3)[Man(a1-2)Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2798,Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc
2799,Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2800,Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc
2801,Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2802,Man(a1-3)[Man(a1-2)Man(a1-6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2803,Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-2)Man(a1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2804,Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2805,Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc
2806,Man(a1-3)[Man(a1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2807,Man(a1-3)[Man(a1-2)[Man(a1-3)]Man(a1-6)]Man(b1-4)GlcNAc
2808,Man(a1-3)[Man(a1-2)[Man(a1-6)]Man(a1-6)]Man
2809,Man(a1-3)[Man(a1-2)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2810,Man(a1-3)[Man(a1-3)Man(a1-6)]Man
2811,Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc
2812,Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2813,Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2814,Man(a1-3)[Man(a1-3)Man(b1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2815,Man(a1-3)[Man(a1-3)[Glc(a1-3)Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2816,Man(a1-3)[Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc
2817,Man(a1-3)[Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
